feature1,Rv0033,Rv0040c,Rv0062,Rv0069c,Rv0114,Rv0115,Rv0158,Rv0289,Rv0291,Rv0316,Rv0427c,Rv0450c,Rv0466,Rv0646c,Rv0677c,Rv0824c,Rv0829,Rv0879c,Rv1009,Rv1010,Rv1176c,Rv1303,Rv1319c,Rv1435c,Rv1478,Rv1479,Rv1497,Rv1566c,Rv1572c,Rv1595,Rv1596,Rv1645c,Rv1650,Rv1700,Rv1889c,Rv1979c,Rv2025c,Rv2048c,Rv2113,Rv2139,Rv2145c,Rv2154c,Rv2244,Rv2245,Rv2246,Rv2247,Rv2252,Rv2256c,Rv2280,Rv2328,Rv2377c,Rv2398c,Rv2403c,Rv2404c,Rv2413c,Rv2450c,Rv2451,Rv2478c,Rv2525c,Rv2542,Rv2563,Rv2564,Rv2721c,Rv2722,Rv2756c,Rv2781c,Rv2842c,Rv2846c,Rv2911,Rv2932,Rv2946c,Rv2947c,Rv2948c,Rv2958c,Rv2959c,Rv3000,Rv3003c,Rv3027c,Rv3049c,Rv3137,Rv3171c,Rv3213c,Rv3241c,Rv3341,Rv3342,Rv3362c,Rv3395A,Rv3414c,Rv3439c,Rv3454,Rv3557c,Rv3575c,Rv3597c,Rv3712,Rv3713,Rv3763,Rv3791,Rv3834c,Rv3839,Rvnt40
Rv1478,0.15043441962548676,0.41172248317361737,0.23754518024603535,0.30755541644786183,0.15678191838105435,0.26361917686895087,0.3068558173834017,0.23641379964522666,0.23400176531446534,0.33806067701056797,0.1874515406019818,0.33144087960598384,0.2046988814178511,0.32774142911019183,0.18335957122499771,0.05015912368528432,0.24062694907407797,0.2156138238908661,0.21695256543108396,0.17430938490368894,0.1679956198936788,0.20921089124669193,0.31581740079733306,0.3035094941775229,0.9999999999999999,0.2041018781959178,0.40120020874823226,0.3456626632884242,0.2065216646284923,0.18335957122499771,0.19051372456126808,0.23166295453602057,0.23419687751845406,0.144862304865433,0.2753282229670985,0.18381110629505462,0.21493669827156064,0.32477961783203085,0.31623384306748226,0.30160993957939203,0.21076780424641914,0.23247508743498782,0.16677195498231698,0.2320954955475173,0.23115798950513824,0.3001902075020922,0.13953195441013308,0.31576474564113033,0.20410187819591785,0.1850221829019878,0.19354886903773477,0.2367567686021908,0.2705652057795239,0.2900061144827446,0.22248015846570374,0.23021260063953242,0.23547286641377774,0.2750045361543505,0.18382774205706529,0.3528828161760047,0.34880313658219525,0.33806067701056797,0.3436051078176596,0.3593298694535799,0.14195709821219415,0.1267917462972721,0.09966117946580319,0.18335957122499771,0.3420665852901954,0.32488792628639757,0.3528828161760047,0.34744964061036687,0.3248879262863977,0.3808929370887934,0.3197283308599755,0.3780228964010752,0.2928759264373948,0.3314408796059839,0.3556189986623249,0.29331109909933195,0.20410187819591785,0.13286242379112906,0.32286031126219406,0.3513925190653959,0.36309370131536933,0.3136324796851618,0.33764198211292595,0.4146406123647328,0.35728749508256674,0.3501598044751965,0.12085380653233821,0.3043702126819104,0.35781746050280994,0.12918646386513405,0.16768046303851158,0.19156631323050316,0.2212689055691036,0.24881695251842686,0.17456776809829025,0.0398981592798307
Rv1479,0.002293764070201996,0.21862992606439763,0.22405311914767057,0.19598322008724114,0.03714504638814996,0.24158304853192614,0.21636275569325195,0.15607598939783143,0.08357417982414644,0.1587366881755628,0.18167327378198664,0.15607598939783143,0.02237147811349086,0.18328446203136273,-0.06597811804880613,0.17744690204270624,0.07441010804951577,0.2751505565260747,-0.07544072592073052,0.21862992606439763,0.1762448827976628,0.33943356782046646,0.1498234465295465,0.07109476078292239,0.2041018781959178,1.0,0.2141282102224399,0.2952327512815761,0.2297060544390844,-0.06597811804880613,0.23633537849707587,0.005161439718924446,0.22248404546926193,0.14633420239069114,0.08858165839404736,0.17114157150403803,0.05424374227081983,0.18206553166949963,0.2054958424781317,0.17260758197238263,0.2380841953902332,0.12851852831769497,0.1394228439126945,0.04303103942124251,0.017898404307906957,0.17203271998141167,0.009350176881055626,0.2329830139063553,-0.06285178236397715,0.01799328805015185,0.11381690216549822,0.006780966230969706,0.2201600379985932,0.2119252368672089,0.05637468284022196,0.06758867969554234,0.07095177830297192,0.3030064318904582,0.14217902009227426,0.16471693910064583,0.16306789595886714,0.1587366881755628,0.14026089572659028,0.056617975565331234,0.22829857022566402,0.18408373059586117,-0.058542487844841805,-0.06597811804880613,0.16034990734410554,0.1534487315620157,0.16471693910064586,0.16252129812164245,0.15344873156201572,0.17609558260413846,0.0750545393669117,0.1749253956566066,0.09207559896103866,0.15607598939783138,0.16582416827543553,0.21339042850602113,-0.06285178236397715,0.02736623347805849,0.1756511820070456,0.09343696626148425,0.15927299853575022,0.222484045469262,0.17905518051850305,0.18025308770957504,0.15554791916902766,0.16361602488592536,0.2454458961362473,0.2564519188862718,0.15713615638353573,0.23568757700041504,0.2545109359496699,0.20255695346230138,0.2433633456312282,0.19401546723310067,-0.08445995797674191,-0.08955910981609576
Rv1497,0.08048846507520684,0.4897047126095806,0.313988767557325,0.33145819076608224,0.07167289761815583,0.2831212450111226,0.31142676557194815,0.24814744577041195,0.16653740883218138,0.3706580464355079,0.2050321367982352,0.364445182714825,0.2846873925757308,0.40760917438892963,0.22477924730632368,0.1331366907094106,0.2503423219047807,0.2549690493336948,0.25701717615165154,0.21574565093346298,0.18388370455732,0.21948819921536464,0.34984518474681,0.38027200677183576,0.40120020874823226,0.2141282102224399,1.0,0.36264304907387457,0.22026857252126525,0.22477924730632368,0.20357767429901444,0.1755134046315842,0.3106578657375512,0.15604431460453638,0.28341314092103775,0.22490641058299388,0.15516140169510995,0.40476698862293675,0.3392103962735712,0.40304727198970014,0.2867760121788275,0.2451794622893679,0.20697607598245596,0.27230834554323863,0.27309374269742687,0.4017049407051544,0.15207028440752296,0.31871809044249577,0.21412821022243994,0.108945268057376,0.14185963267663595,0.2529414742805989,0.34738450718545855,0.36730983210315604,0.19147079736722467,0.32753646614912835,0.24704027168593862,0.2910632178684396,0.2879852949671759,0.3301881361417037,0.3807716316067593,0.3706580464355079,0.30659751520087997,0.2782969659047894,0.15525769846638376,0.22521996262396296,0.19944697942837564,0.22477924730632368,0.3539646111267419,0.3583104052534943,0.38462222919982186,0.3794952985242181,0.3583104052534944,0.3908336510011678,0.35954069471641426,0.408459481996537,0.3917417309015823,0.34392205266581094,0.36680445012460416,0.3912816679009113,0.21412821022243994,0.14401499806836554,0.4000899179510069,0.3594490839352547,0.3514357234217601,0.26192540005824594,0.3672056317447664,0.4208999074020317,0.34268005415033337,0.38205153986006474,0.21592291286877796,0.32318236783989723,0.34641472346833646,0.12198502648604453,0.24341910746019932,0.26903397700945697,0.2224866819885475,0.3269842906621457,0.2571613407596058,0.05221099016203733
Rv1566c,0.17812847910583304,0.370267060675596,0.25915712602767177,0.274981157418816,0.04254513720121455,0.3497582769681772,0.24702604849640886,0.157728195700993,0.17581014310849488,0.26883312824627725,0.2598091117121873,0.26432702455997875,0.1354379207752355,0.310406723569357,0.15396263917708883,0.04708882831053565,0.21944713237772706,0.275213993982093,0.11330088903098788,0.19271796455261683,0.21412800302438872,0.17910336274086128,0.2537378490007923,0.2964081385915093,0.3456626632884242,0.2952327512815761,0.36264304907387457,1.0,0.22915230549535595,0.15396263917708883,0.30473917120567634,0.14517847863305403,0.25669124920358966,0.03097920565183772,0.24342282209542826,0.15816561351282016,0.18525520429049544,0.30834236865519005,0.3480234519816906,0.29232458327050465,0.21006252381790128,0.24162953849177482,0.152138391759528,0.216297830864074,0.1684163732720667,0.2913510090507147,0.14514979532816735,0.32404533125873336,0.16933392344295112,0.011672780059642729,0.12762466854180274,0.10930927996772813,0.37285842617883597,0.23997177582345205,0.0769250757767604,0.15437234492294988,0.22745105985779782,0.32688270585944423,0.21888482896450245,0.2789611558772281,0.2761683709734188,0.26883312824627725,0.23754291337551708,0.26789581399269885,0.15750012049865045,0.09525104890072938,0.1735298582125414,0.15396263917708883,0.27156524241982355,0.25987755575204535,0.2789611558772282,0.2752426643320464,0.25987755575204535,0.2982317880379542,0.28092879258479864,0.29624998394871976,0.1974951927885798,0.2643270245599788,0.2808363360020346,0.24230559271184124,0.16933392344295112,0.10806032987136768,0.31376149450846436,0.2517706247441835,0.26974141223214865,0.2566912492035896,0.2465947266610973,0.305272851550369,0.26343269588791984,0.27709667063644633,0.2024027924058453,0.30918013722202453,0.26612250114769326,0.14622782377406074,0.2337554316269236,0.22668901132809782,0.21774229673875128,0.21103397779358962,0.08064973685875429,-0.0672288565317369
Rv1572c,0.18522894420924557,0.2263883458119989,0.2802458527113885,0.17871122451296625,0.19540050184375757,0.22696073490733737,0.2694890465367557,0.1665894261187379,0.08431504409465837,0.18710070111919294,0.17695514049665012,0.13754278091371053,-0.04429418473126552,0.22266742409866488,0.15054984604516802,0.029939063827369383,0.1990493762055324,0.2695306788056254,0.11416199128787773,0.19693991133447228,0.1621180468440546,0.3560194486812747,0.17393687676484973,0.22119956853258688,0.2065216646284923,0.2297060544390844,0.22026857252126525,0.22915230549535595,1.0,0.15054984604516802,0.12670691073765894,0.07586476328001608,0.27805437823431567,0.18471122765554132,0.23590127049062873,0.32976714249734823,0.1248520217722399,0.22092092881799874,0.2666985107415729,0.20730552366221736,0.08495447969815077,0.29634598771497833,0.23646473791434922,0.16881019703802663,0.12866796079532372,0.20647407596839362,0.1560555087434229,0.12612938095895285,0.16436202226411287,0.15693858409803596,-0.007584539579547321,0.11603819091640508,0.2748055043847253,0.2632630067383314,0.03707698131361031,0.11659444331591438,0.2362599988111767,0.30398939368021966,0.04829067862679427,0.195849887575205,0.1934434271993282,0.18710070111919294,0.12578496316988674,0.12512782535904057,0.35557889002944004,0.16346030103316855,0.01939872266575342,0.15054984604516802,0.18946699265495054,0.17931016739234623,0.19584988757520502,0.19264477006612785,0.17931016739234623,0.21234048187618418,0.17115210042644408,0.16537206776416005,0.15264408856970962,0.18318750909303927,0.15208514745956925,0.25275916539444004,0.16436202226411287,-0.028635696280348212,0.045505211939715046,0.18529454396249312,0.14235101746840012,0.18937651132755304,0.15485534071649562,0.1730373438398538,0.18240926172003566,0.19424381659799375,0.12949917253905177,0.3251821283437755,0.18060227002031512,0.16200993308303133,0.24351685711907234,0.07394509388730397,0.2292542244465085,0.23797064979147667,-0.042083467751847015,0.12674510587412666
Rv1595,0.17458627749347405,0.19823955575683072,0.2037647799599922,0.17498723669298416,0.1883332276648703,0.221532322745277,0.19592527066366555,-0.010913491106487405,0.0006816235534431728,0.16663247337161186,0.12624812639667302,0.1638394277101074,0.18676741671783945,0.16179392436441997,0.4999999999999999,-0.08521223535126497,0.14757563455945333,0.28883693058284243,0.4372844855584542,0.229504884799352,0.2691027939125747,0.09912840756329314,0.1572758746022593,0.2307269039656258,0.18335957122499771,-0.06597811804880613,0.22477924730632368,0.15396263917708883,0.15054984604516802,0.9999999999999998,0.20729927761573902,0.2128035709321839,0.20216769052341826,0.0705588151645781,0.1624335464482454,0.2740303184040743,-0.024251219070960606,0.1605204891411174,0.18479271743273198,0.18119332485342382,0.010448357359174784,0.3659905914560125,0.25083712105336575,0.2631728748357919,0.22870769517495304,0.18058986842187183,0.3472034401142486,0.0065242688300925136,0.4763077837222027,0.15676838442859947,-0.05887204687124709,0.11260159667140048,0.19979995265057723,0.19138748732238092,0.22950488479935197,0.2436966700759469,0.4112954748687246,0.11922456755709085,0.2211682072731877,0.1729101903536321,0.17117912149633654,0.16663247337161186,0.1158046139867754,0.10100371257313316,0.14934049010862419,0.1338748926850732,0.1782564972130217,0.4999999999999999,0.13758147306607918,0.16108148638980882,0.1729101903536321,0.1706053351171251,0.16108148638980888,0.1542637890142663,0.31259221919735186,0.1836264298366254,0.2765542578901186,0.13300067733070853,0.1434139339553214,0.22400476729399652,0.4763077837222027,-0.0791932532901137,0.031753702161558234,0.16762326916955178,0.13642958149581635,0.09232711010019105,0.18796163598171833,0.18921912875425992,0.13243292415562163,0.17175451512393441,-0.06653110965574838,0.23650863826589247,0.13413931601857593,-0.09738913945847982,0.13671977813894165,0.05242123765772232,0.12691296209414898,0.1729510649209927,-0.08866111458090495,0.15300219453172598
Rv1596,0.2811494136138858,0.20938930089771945,0.21635009190029736,0.2691678236652331,0.2093786543116514,0.33179566790873594,0.20646637058280598,0.09483559394267607,0.20096475144062223,0.2180125873685685,0.29522768011515854,0.2143583229927106,0.20085028706730076,0.1627576080694802,0.20729927761573902,-0.010813111871613743,0.15685121068456395,0.3778980488606789,0.16668019535427048,0.30027132608928886,0.3969806841214081,0.10936701044248619,0.20577093803454652,0.1062902835807886,0.19051372456126808,0.23633537849707587,0.20357767429901444,0.30473917120567634,0.12670691073765894,0.20729927761573902,1.0,0.20151645651273087,0.3055646615691899,0.19807162357743602,0.08732030011060352,0.21281816974958806,0.1548834971849414,0.16110130964909078,0.28223267618253284,0.23706318922070535,0.2474341730441721,0.31358024427679876,0.24854169860568703,0.26348013958054645,0.2213849955580892,0.23627366065316444,0.3213346084984015,0.14864253867393398,0.2228913180943028,0.17092237093112828,0.17623597991005774,0.039896416551170995,0.3023728167123533,0.29106295305227164,0.17043986152990392,0.09498968051748743,0.1783355768639669,0.17814437374880573,0.19778918371807822,0.22622600036259952,0.22396116690693368,0.2180125873685685,0.1926375126975495,0.08621127338456602,0.23480865785943947,0.07768484067821192,0.11867972467138538,0.20729927761573902,0.2202282193624637,0.21074998716906654,0.13706592514931382,0.22321045697268427,0.21074998716906648,0.24185368882865355,0.22112675983075017,0.24024652738999563,0.12871008640963155,0.2143583229927106,0.22774669416048873,0.20262216280864417,0.2228913180943028,0.10204510197364851,0.11461542255741525,0.18304163343009197,0.21874916824726065,0.21434052377101911,0.1569940112719196,0.1586313380842223,0.21363305929836784,0.22471397967487772,0.0331708199079659,0.25716587239222083,0.1262471474902048,0.037491183844494985,0.2682951583452288,0.14528279173441283,0.25416534040919303,0.2664652670227614,-0.1159992323084438,0.08214780094857986
Rv1645c,0.18422379905749273,0.16454532341287623,-0.010713654651311137,0.19605786262608604,0.25108725191580195,0.2150715704566194,0.12543673739155545,0.14082602276046852,0.3257109469887117,0.18509926792791362,0.0039823185277817275,0.24593693862502292,0.05170551390718186,0.0852525962899398,0.2128035709321839,-0.11136127642609173,0.30085522914427276,0.17631027517713732,0.15464450118838793,0.1611077470184567,0.2525645584052975,0.10826263724960393,0.171690706713603,0.19026059766179795,0.23166295453602057,0.005161439718924446,0.1755134046315842,0.14517847863305403,0.07586476328001608,0.2128035709321839,0.20151645651273087,1.0,0.058773800569111204,0.15268235286202805,0.2550023526948107,0.2126967151407193,0.27814695558329605,0.08231957952130683,0.2280355933504328,0.14983509297066228,0.06412891423745055,0.2307192402551198,0.27306802974031863,0.33652343211430524,0.334695698940212,0.22578334776311373,0.24101156265816617,0.13144654404844808,0.20271999447775785,0.2042647669682682,0.20433495872261576,0.1698604758096694,0.16088486403293942,0.11606792546749535,0.1886083581738121,0.0008134973933399744,0.14269473088639684,0.16089098118491035,-0.021110016546037457,0.20054802238012132,0.19631852001566863,0.18509926792791362,0.24226683582481087,0.17164794999473051,0.16080441984970728,0.035578442442015176,0.013742700733806125,0.2128035709321839,0.1690153988155911,0.18136420550245638,0.12972669160687214,0.19491159424319174,0.17116884104572871,0.2190719748983348,0.340385265312428,0.23635338508098033,0.05434059374922984,0.15777939628700965,0.26068008117002534,0.06785683737987117,0.20271999447775785,0.24332394351975734,0.06099834065510974,0.2636564836230441,0.2473853924079251,0.07602638390642369,0.17591273148651218,0.18893518580120422,0.2377896991451049,0.20784940625894122,-0.15632047282926134,0.04649879637985276,0.1978501424072304,-0.08555316872536942,0.05402485178298145,-0.009968152785361287,0.10907121555079909,0.10705308438315417,0.02555237161491519,0.20947289752283693
Rv1650,0.22086404779235008,0.3200754241844103,0.4297340737889366,0.3338983054526491,0.17803201417141212,0.32066285584327536,0.2874373589234729,0.15769904920600328,0.04736925346947909,0.35673723893494624,0.3997682223362336,0.2542283804987548,0.23456661268056894,0.3400509364574041,0.20216769052341826,0.17893452410856606,0.18638386879557614,0.3554732400169847,0.23857348465216385,0.3130850971538477,0.3081291207727483,0.22805319506229274,0.33670604607521487,0.2297193690740769,0.23419687751845406,0.22248404546926193,0.3106578657375512,0.25669124920358966,0.27805437823431567,0.20216769052341826,0.3055646615691899,0.058773800569111204,1.0,0.2653303200854172,0.18400712675849745,0.20299638128593211,0.0465246425690517,0.33732595310150987,0.28205269123295595,0.3879100220609542,0.29590124379586036,0.2557239950740391,0.23328047250872466,0.18619359388109388,0.1927547057673725,0.3284568925627184,0.25416732091952315,0.21135397548360543,0.22248404546926198,0.20920893350512162,0.04328970436837635,0.1696127779113561,0.39676912026048633,0.4450014263098393,0.21172535521069055,0.3019420910274237,0.25668042048928064,0.214133245665664,0.2754777785996475,0.31531392340483194,0.36647098809922735,0.35673723893494624,0.24493735323159452,0.10343201885489468,0.2882270737085242,0.216406177873247,0.20722991516976394,0.20216769052341826,0.3603627105168313,0.3448533382210914,0.2981692217298674,0.3652425902694606,0.3448533382210913,0.3649707330527137,0.14016607878435663,0.32471872803471097,0.3004284193184003,0.35075771179150655,0.3041186497951556,0.3960753965162159,0.22248404546926198,-0.0034484166326858474,0.21515810026437168,0.2668568831693267,0.26164128265659947,0.2965174071172127,0.27928440745872163,0.2648646659820028,0.3495709520225308,0.36770282682703914,0.22434878204346997,0.4081849316098538,0.18435493371690373,0.21186801376240896,0.3751030893172305,0.22383070675076674,0.3816533816942264,0.3776491585534305,0.030361876796395598,0.13434578468588915
Rv1700,0.0866041332845308,0.16100571919847365,0.16693831550989993,0.2337259303580166,0.2731760826002768,0.195562358441694,0.068470527606841,0.18613331188413762,0.1550570261021631,0.18930641158599404,0.13671272270652976,0.1861333118841377,-0.004041459839024047,0.12095211701993487,0.0705588151645781,0.01980333171128858,0.11407660551303106,0.23118758925515148,0.16794537550858973,0.26073396921817504,0.24566496299180846,0.2922515857671628,0.17867664595966337,0.032855298318600346,0.144862304865433,0.14633420239069114,0.15604431460453638,0.03097920565183772,0.18471122765554132,0.0705588151645781,0.19807162357743602,0.15268235286202805,0.2653303200854172,1.0,0.033329649277146677,0.27572302196815457,0.11635169511634703,0.11951798517406419,0.1558230052667151,0.2058485806355476,0.18208491082114944,0.21620000983977064,0.19272239737568558,0.20534561449125296,0.25982830476937335,0.20516301095459583,0.2309188507249435,-0.016230752216595652,0.07994718290739025,0.34347231431664327,0.15851136446437838,0.19298149994095992,0.17219618197544156,0.2527380820209109,0.11826504061860177,0.031218542142986982,0.052752378581550005,0.14815246056785705,-0.0057204730907737845,0.19643834722118445,0.1944717291487736,0.18930641158599404,0.1672725263517611,0.007136354838034263,0.303428952637997,0.14136068804225888,-0.06981667834071552,0.0705588151645781,0.19123030665655819,0.1830000932254529,0.09859965740432432,0.19381986677004523,0.18300009322545296,0.21000830508738338,0.14370522661394244,0.20861276197464812,0.0583763087143189,0.1861333118841377,0.19775880806922091,0.15522784828948494,0.07994718290739025,0.13570605336079278,0.026466321730113405,0.22525476716090903,0.1899460053116186,0.06512299409348629,0.11595772938821959,0.11737765533169556,0.18550354518540402,0.1951254174766613,-0.07558410058330048,0.20153670458055195,0.08911216792015764,-0.03147034669326697,0.20940615533565496,-0.05116406117944342,0.19747916374116653,0.23137922503118408,0.012953396194514024,0.13562946841761392
Rv1889c,0.16390583096330658,0.29442777115126884,0.21159452116437671,0.19762282183209792,0.1326382032178326,0.21626681876216394,0.3161096868579766,0.2125089937538289,0.2024012882413544,0.2939972616680953,0.11117609360137187,0.2663115766969363,0.12300052127471162,0.29141334837450533,0.1624335464482454,0.05686548202749647,0.3647153877800076,0.14369255982299395,0.10501154763465917,0.11715063849621478,0.1721661383807148,0.18850043756916351,0.26865799353398045,0.3596878185708976,0.2753282229670985,0.08858165839404736,0.28341314092103775,0.24342282209542826,0.23590127049062873,0.1624335464482454,0.08732030011060352,0.2550023526948107,0.18400712675849745,0.033329649277146677,0.9999999999999998,0.16243340160685762,0.2292150412380164,0.28814060341542364,0.25524107537950813,0.2624252836016178,0.13551944840286634,0.20666608034373185,0.23493026449255927,0.23232295166710437,0.2278487626346665,0.2775281217524334,0.11334626980726781,0.33236172448148726,0.18389718202219438,0.0781379006456572,0.09157660943199532,0.16191997106853884,0.2844916044119234,0.23731768314669718,0.12055981412419658,0.1436695876649974,0.21216265601738282,0.20396732937411768,0.07013428879916264,0.2572094788745255,0.30613105930944223,0.2939972616680953,0.2819603674348015,0.22319468933668996,0.14698474038127762,0.08890958507928706,0.17128867532967912,0.1624335464482454,0.2985294704690145,0.2790279168344559,0.3107227855624767,0.3046057364444097,0.2790279168344559,0.3186769263439177,0.28601379479142786,0.27879001542534165,0.17978082902671222,0.28648754530060166,0.32048356352418766,0.25445320525037407,0.18389718202219438,0.10964032581426525,0.2095749949653324,0.28961467074491215,0.24518497614783685,0.23191525262315293,0.3000334155893396,0.2932656905806739,0.2849917914006842,0.3076589773362422,0.0907375473388949,0.226615373512858,0.31972380296882447,0.19837399210832032,0.2048073958698991,0.18197471541453025,0.2411515365750881,0.20264141260998322,0.1655127990255772,0.17502009344585803
Rv1979c,0.09636169900874604,0.19899141275427906,0.20462444045081096,0.17526258260796299,0.29069825202936134,0.22272692480785064,0.19663140606455654,0.13228787472747636,0.17115627977528558,0.16546633377187944,0.05426189826490983,0.16259823298988182,0.009325342402119784,0.1617793446514836,0.2740303184040743,-0.0871940777251943,0.14722891933090018,0.2900514920349304,0.23188650429986946,0.229721040667603,0.2711258282926905,0.32884230182150287,0.1558516344588554,0.1576785340126835,0.18381110629505462,0.17114157150403803,0.22490641058299388,0.15816561351282016,0.32976714249734823,0.2740303184040743,0.21281816974958806,0.2126967151407193,0.20299638128593211,0.27572302196815457,0.16243340160685762,1.0,0.1341754180908166,0.1604770483482006,0.1852738624098131,0.1803946495176139,0.015133756659693586,0.36951579295079817,0.25143497383223534,0.26397866930213226,0.2289089622308958,0.17977668422790266,0.2479170663929013,0.01109186041629123,0.24273782856336518,0.2508798897965115,0.08930357222235363,0.1061396243811154,0.2005824452424705,0.19200295178713098,0.07607290110098354,0.08833895811638694,0.20096821407134455,0.2852371562955123,0.044032191626816077,0.17190712213086695,0.17013183068626006,0.16546633377187944,0.11461852150062994,0.0312008629019461,0.32800951077302004,0.2040804268404267,-0.06288376416061475,0.2740303184040743,0.13698684617633802,0.15976455674074272,0.17190712213086698,0.16954326401676068,0.16482787461758863,0.15407609083004067,0.3141621094421283,0.18288568014484763,0.11529337783268441,0.13228787472747633,0.14296555884010592,0.22411717379349752,0.24273782856336518,0.016318282589674913,-0.04995718100607656,0.16773877123897957,0.13580552111062044,0.09503781281544653,0.18732190821808378,0.1886082018546734,0.13170526111583442,0.1707219845409878,-0.06807847162503336,0.237973535414779,0.13345617206014387,-0.01427116291005991,0.13982638606011963,-0.032901637586608995,0.1297925490668741,0.17318269003575254,-0.09072317002484327,0.14658326376494862
Rv2025c,0.2182027676437467,0.1625949957624594,-0.029118068780676836,0.15693166145388496,0.22705906998655623,0.1652000659231958,0.12199736375594827,0.24904281723996946,0.4282696756239304,0.20684618636247964,0.04684253088399273,0.20167318266935488,0.004971675047803893,0.1015024835904112,-0.024251219070960606,-0.15226780313305788,0.2496810402277782,0.05964706359390492,-0.05122800158960017,0.0037434776364576824,0.07585721897952992,0.04803938441991593,0.20039378338296285,0.17123960921043271,0.21493669827156064,0.05424374227081983,0.15516140169510995,0.18525520429049544,0.1248520217722399,-0.024251219070960606,0.1548834971849414,0.27814695558329605,0.0465246425690517,0.11635169511634703,0.2292150412380164,0.1341754180908166,0.9999999999999999,0.09926450406582639,0.2685433606082911,0.15745404093200008,0.1711850462846361,0.07689778686652751,0.1120944964235831,0.24791406109570055,0.1945712537835657,0.1672082759999045,0.09867157127277039,0.19701418553205552,-0.014612912233746857,0.1926534134792678,0.2583965113880016,0.17954507794810798,0.1577031461348036,0.1147694214907161,0.036991469802365125,-0.04411125116939571,-0.043185034722849056,0.1330149821602015,-0.0980735944365463,0.21837173368177187,0.21520700230043002,0.20684618636247964,0.18139368357758337,0.21066494471273123,0.1498179967234523,-0.08507216838243405,-0.01877447325236408,-0.024251219070960606,0.2099687507415403,0.20749246352220438,0.14226297498542498,0.21415580696162284,0.1965359264904053,0.25080148225755955,0.2214249617683078,0.24860113378426227,-0.005254482611715616,0.2016731826693549,0.2313587467540267,0.039954417603034593,-0.014612912233746857,0.319940939431654,0.10551188209193234,0.263759195105352,0.2878599866532464,0.14293596351448296,0.12622354523668075,0.17183159486181343,0.21157920399712532,0.22713830512569427,-0.03337018868185207,0.013548658029558885,0.18553399457321182,0.04592623755156275,0.04197664773861233,0.017139779254776576,0.08815125194563059,0.1643300155068092,0.16271259930418008,0.11040060861789876
Rv2048c,0.07831348343247294,0.4163783406665756,0.36518338811788736,0.3471965284781411,0.035294567400456126,0.27544743806301525,0.3017085537116058,0.1529750133726379,0.11808006984450348,0.37219015813708517,0.27285412447770313,0.26054607463672547,0.2700702111934226,0.4566382795735943,0.1605204891411174,0.1294336772059591,0.18915599526281887,0.20634000554019133,0.19076861328402653,0.20507644346046652,0.1615619129415985,0.18662293792963663,0.39454562671085547,0.3454266516866182,0.32477961783203085,0.18206553166949963,0.40476698862293675,0.30834236865519005,0.22092092881799874,0.1605204891411174,0.16110130964909078,0.08231957952130683,0.33732595310150987,0.11951798517406419,0.28814060341542364,0.1604770483482006,0.09926450406582639,0.9999999999999998,0.30140992749235496,0.4106475716064743,0.22224781777938052,0.2043102372956132,0.1788813446682071,0.22871252705530337,0.2203011131800257,0.32899836125948934,0.11090099934370175,0.31807119398291334,0.18206553166949963,0.0672627338130625,0.0738457022197867,0.2304868846147119,0.34180961570564383,0.35840737903112685,0.13350644601968767,0.3160869810188129,0.21004947625329076,0.26983013403904227,0.2163733846549881,0.33533292922414265,0.38425047661867484,0.37219015813708517,0.26184382172986476,0.22967404970580352,0.14437229636101914,0.14814792413955788,0.16958260806355707,0.1605204891411174,0.37668812549172814,0.37424038770676893,0.42226449157286255,0.3994667930498725,0.35739384243457184,0.36689418041442595,0.2829455032369039,0.3269897848691926,0.3095447376988275,0.4286258578618617,0.30166704642725695,0.4062498508310217,0.18206553166949963,0.1074770130468223,0.3401820972196348,0.27814600202738543,0.25630846530473855,0.3133794822235041,0.3950268904648556,0.34161336129547726,0.36327753407858177,0.3857732042507203,0.1835915029142732,0.35497010991413314,0.25016268905480604,0.18351844472911957,0.26524804701826893,0.3043860542931142,0.22692169392757985,0.28505779191937486,0.2446588875518096,0.08958807266520362
