,feature_set,case,num_zero
272,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 0, 1, -1, 1)",0.0
273,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 0, 1, 0, -1)",0.0
274,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 0, 1, 0, 0)",0.0
275,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 0, 1, 0, 1)",0.0
276,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 0, 1, 1, -1)",0.0
277,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 0, 1, 1, 0)",0.0
278,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 0, 1, 1, 1)",0.0
279,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, -1, -1, -1)",0.0
280,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, -1, -1, 0)",0.0
281,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, -1, -1, 1)",0.0
282,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, -1, 0, -1)",0.0
283,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, -1, 0, 0)",0.0
284,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, -1, 0, 1)",0.0
285,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, -1, 1, -1)",0.0
286,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, -1, 1, 0)",0.0
287,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, -1, 1, 1)",0.0
288,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 0, -1, -1)",0.0
289,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 0, -1, 0)",0.0
290,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 0, -1, 1)",0.0
291,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 0, 0, -1)",0.0
292,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 0, 0, 0)",0.0
293,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 0, 0, 1)",0.0
294,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 0, 1, -1)",0.0
295,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 0, 1, 0)",0.0
296,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 0, 1, 1)",0.0
297,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 1, -1, -1)",0.0
298,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 1, -1, 0)",0.0
299,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 1, -1, 1)",0.0
300,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 1, 0, -1)",0.0
301,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 1, 0, 0)",0.0
302,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 1, 0, 1)",0.0
303,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 1, 1, -1)",0.0
304,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 1, 1, 0)",0.0
305,Rv0054+Rv0158+Rv0880+Rv3160c+Rv3414c,"(1, 1, 1, 1, 1)",0.0
306,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, -1, -1, -1)",0.0
307,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, -1, -1, 0)",0.0
308,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, -1, -1, 1)",0.0
309,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, -1, 0, -1)",0.0
310,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, -1, 0, 0)",-10.0
311,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, -1, 0, 1)",0.0
312,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, -1, 1, -1)",0.0
313,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, -1, 1, 0)",0.0
314,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, -1, 1, 1)",0.0
315,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 0, -1, -1)",0.0
316,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 0, -1, 0)",0.0
317,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 0, -1, 1)",0.0
318,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 0, 0, -1)",0.0
319,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 0, 0, 0)",-10.0
320,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 0, 0, 1)",0.0
321,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 0, 1, -1)",0.0
322,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 0, 1, 0)",0.0
323,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 0, 1, 1)",0.0
324,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 1, -1, -1)",0.0
325,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 1, -1, 0)",0.0
326,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 1, -1, 1)",0.0
327,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 1, 0, -1)",0.0
328,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 1, 0, 0)",0.0
329,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 1, 0, 1)",0.0
330,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 1, 1, -1)",0.0
331,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 1, 1, 0)",0.0
332,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, -1, 1, 1, 1)",0.0
333,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, -1, -1, -1)",0.0
334,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, -1, -1, 0)",0.0
335,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, -1, -1, 1)",0.0
336,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, -1, 0, -1)",0.0
337,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, -1, 0, 0)",0.0
338,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, -1, 0, 1)",0.0
339,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, -1, 1, -1)",0.0
340,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, -1, 1, 0)",0.0
341,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, -1, 1, 1)",0.0
342,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 0, -1, -1)",0.0
343,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 0, -1, 0)",0.0
344,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 0, -1, 1)",0.0
345,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 0, 0, -1)",0.0
346,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 0, 0, 0)",0.0
347,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 0, 0, 1)",0.0
348,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 0, 1, -1)",0.0
349,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 0, 1, 0)",0.0
350,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 0, 1, 1)",0.0
351,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 1, -1, -1)",0.0
352,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 1, -1, 0)",0.0
353,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 1, -1, 1)",0.0
354,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 1, 0, -1)",0.0
355,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 1, 0, 0)",0.0
356,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 1, 0, 1)",0.0
357,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 1, 1, -1)",0.0
358,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 1, 1, 0)",0.0
359,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 0, 1, 1, 1)",0.0
360,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, -1, -1, -1)",0.0
361,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, -1, -1, 0)",0.0
362,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, -1, -1, 1)",0.0
363,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, -1, 0, -1)",0.0
364,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, -1, 0, 0)",0.0
365,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, -1, 0, 1)",0.0
366,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, -1, 1, -1)",0.0
367,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, -1, 1, 0)",0.0
368,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, -1, 1, 1)",0.0
369,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 0, -1, -1)",0.0
370,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 0, -1, 0)",0.0
371,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 0, -1, 1)",0.0
372,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 0, 0, -1)",0.0
373,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 0, 0, 0)",0.0
374,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 0, 0, 1)",0.0
375,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 0, 1, -1)",0.0
376,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 0, 1, 0)",0.0
377,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 0, 1, 1)",0.0
378,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 1, -1, -1)",0.0
379,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 1, -1, 0)",0.0
380,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 1, -1, 1)",0.0
381,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 1, 0, -1)",0.0
382,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 1, 0, 0)",0.0
383,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 1, 0, 1)",0.0
384,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 1, 1, -1)",0.0
385,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 1, 1, 0)",0.0
386,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, -1, 1, 1, 1, 1)",0.0
387,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, -1, -1, -1)",0.0
388,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, -1, -1, 0)",0.0
389,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, -1, -1, 1)",0.0
390,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, -1, 0, -1)",0.0
391,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, -1, 0, 0)",0.0
392,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, -1, 0, 1)",0.0
393,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, -1, 1, -1)",0.0
394,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, -1, 1, 0)",0.0
395,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, -1, 1, 1)",0.0
396,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 0, -1, -1)",0.0
397,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 0, -1, 0)",0.0
398,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 0, -1, 1)",0.0
399,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 0, 0, -1)",0.0
400,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 0, 0, 0)",0.0
401,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 0, 0, 1)",0.0
402,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 0, 1, -1)",0.0
403,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 0, 1, 0)",0.0
404,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 0, 1, 1)",0.0
405,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 1, -1, -1)",0.0
406,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 1, -1, 0)",0.0
407,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 1, -1, 1)",0.0
408,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 1, 0, -1)",0.0
409,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 1, 0, 0)",0.0
410,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 1, 0, 1)",0.0
411,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 1, 1, -1)",0.0
412,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 1, 1, 0)",0.0
413,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, -1, 1, 1, 1)",0.0
414,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, -1, -1, -1)",0.0
415,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, -1, -1, 0)",0.0
416,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, -1, -1, 1)",0.0
417,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, -1, 0, -1)",0.0
418,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, -1, 0, 0)",0.0
419,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, -1, 0, 1)",0.0
420,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, -1, 1, -1)",0.0
421,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, -1, 1, 0)",0.0
422,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, -1, 1, 1)",0.0
423,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 0, -1, -1)",0.0
424,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 0, -1, 0)",0.0
425,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 0, -1, 1)",0.0
426,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 0, 0, -1)",0.0
427,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 0, 0, 0)",0.0
428,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 0, 0, 1)",0.0
429,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 0, 1, -1)",0.0
430,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 0, 1, 0)",0.0
431,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 0, 1, 1)",0.0
432,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 1, -1, -1)",0.0
433,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 1, -1, 0)",0.0
434,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 1, -1, 1)",0.0
435,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 1, 0, -1)",0.0
436,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 1, 0, 0)",0.0
437,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 1, 0, 1)",0.0
438,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 1, 1, -1)",0.0
439,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 1, 1, 0)",0.0
440,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 0, 1, 1, 1)",0.0
441,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, -1, -1, -1)",0.0
442,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, -1, -1, 0)",0.0
443,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, -1, -1, 1)",0.0
444,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, -1, 0, -1)",0.0
445,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, -1, 0, 0)",0.0
446,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, -1, 0, 1)",0.0
447,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, -1, 1, -1)",0.0
448,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, -1, 1, 0)",0.0
449,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, -1, 1, 1)",0.0
450,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 0, -1, -1)",0.0
451,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 0, -1, 0)",0.0
452,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 0, -1, 1)",0.0
453,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 0, 0, -1)",0.0
454,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 0, 0, 0)",0.0
455,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 0, 0, 1)",0.0
456,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 0, 1, -1)",0.0
457,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 0, 1, 0)",0.0
458,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 0, 1, 1)",0.0
459,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 1, -1, -1)",0.0
460,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 1, -1, 0)",0.0
461,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 1, -1, 1)",0.0
462,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 1, 0, -1)",0.0
463,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 1, 0, 0)",0.0
464,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 1, 0, 1)",0.0
465,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 1, 1, -1)",0.0
466,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 1, 1, 0)",0.0
467,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 0, 1, 1, 1, 1)",0.0
468,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, -1, -1, -1)",0.0
469,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, -1, -1, 0)",0.0
470,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, -1, -1, 1)",0.0
471,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, -1, 0, -1)",0.0
472,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, -1, 0, 0)",0.0
473,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, -1, 0, 1)",0.0
474,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, -1, 1, -1)",0.0
475,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, -1, 1, 0)",0.0
476,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, -1, 1, 1)",0.0
477,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, 0, -1, -1)",0.0
478,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, 0, -1, 0)",0.0
479,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, 0, -1, 1)",0.0
480,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, 0, 0, -1)",0.0
481,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, 0, 0, 0)",0.0
482,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, 0, 0, 1)",0.0
483,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, 0, 1, -1)",0.0
484,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, 0, 1, 0)",0.0
485,Rv0827c+Rv1460+Rv2250c+Rv2359+Rv2779c+Rv3173c,"(-1, 1, -1, 0, 1, 1)",0.0
