,0
Rv3112,0.5
Rv3109,0.5
Rv2098c,0.5
Rv3166c,0.5
Rvnt22,0.49
Rv1801,0.8466666666666667
Rv1803c,0.8766666666666667
Rv1840c,0.48333333333333334
Rv0573c,0.9033333333333333
Rv3252c,0.5
Rv1967,0.5
Rv1807,0.5
Rv3402c,0.8533333333333334
Rv2386c,0.855
Rv2003c,0.7466666666666667
Rv1997,0.83
Rv0886,0.7916666666666666
Rv1972,0.5
Rv1381,0.72
Rv2557,0.8016666666666666
Rv2371,0.7933333333333333
Rv2023c,0.5
Rv1258c,0.6366666666666667
Rv1734c,0.8366666666666667
Rv2625c,0.7283333333333334
Rv1733c,0.6783333333333333
Rvnt14,0.6583333333333333
Rv1737c,0.705
Rv2627c,0.93
Rv2310,0.5
Rv3174,0.5
Rv3290c,0.4633333333333333
Rv0666,0.5
Rv0253,0.4583333333333333
Rvnt21,0.5
Rv0085,0.5
Rv3249c,0.5
Rv1534,0.5
Rv2590,0.5
Rv0280,0.5
Rv1735c,0.7533333333333333
Rv1736c,0.5983333333333334
Rv3131,0.665
Rv2028c,0.65
Rv3128c,0.8216666666666667
Rv2624c,0.8383333333333334
Rv2029c,0.8416666666666667
Rv3129,0.6166666666666667
Rv2759c,0.5
Rv2570,0.5
Rv1686c,0.5
Rv1027c,0.5
Rv3361c,0.5
Rv3352c,0.5
Rv3022c,0.5
Rv2283,0.5
Rv3065,0.815
Rv0521,0.5
Rv1089,0.5
Rv3638,0.5
Rv0327c,0.5
Rvnt18,0.5
Rv2577,0.4683333333333333
Rv1664,0.5
Rv2034,0.725
Rv0839,0.8283333333333334
Rv0371c,0.5
Rv3358,0.5
Rv3446c,0.5
Rv2309A,0.5
Rv3622c,0.5
Rv3018A,0.5
Rv3022A,0.5
Rv0396,0.5
Rvnt02,0.5
Rv3110,0.5
Rv2635,0.5
Rv1554,0.5
Rv3250c,0.5
Rv2631,0.6833333333333333
Rvnt28,0.5
Rvnt38,0.5
Rv2159c,0.7016666666666667
Rv3654c,0.465
Rv2365c,0.5
Rv1930c,0.5
Rv3287c,0.5
Rv1973,0.5
Rv3229c,0.5
Rv0081,0.6166666666666667
Rv2004c,0.94
Rvnt10,0.5
Rv3614c,0.5
Rv1996,0.6883333333333334
Rv0860,0.7033333333333334
Rv0859,0.5
Rv1385,0.475
Rv2005c,0.9283333333333333
Rv1739c,0.9133333333333333
Rv3127,0.5433333333333333
Rv3134c,0.5666666666666667
Rv1738,0.5816666666666667
Rv2623,0.8483333333333334
Rv3130c,0.5966666666666667
Rv0079,0.49666666666666665
Rv2030c,0.575
Rv2031c,0.475
Rv0080,0.5883333333333334
Rv1130,0.5
Rv0232,0.5
Rv2660c,0.5
Rv1394c,0.7183333333333334
Rv1663,0.5
Rv0100,0.6933333333333334
Rv2321c,0.5
Rv1145,0.5
Rv1761c,0.5
Rv0771,0.5
Rvnt39,0.5
Rv0117,0.4716666666666667
Rv3500c,0.5
Rv2077A,0.5
Rv1519,0.735
Rvnt05,0.5
Rv3113,0.5
Rv2730,0.7933333333333333
Rv0218,0.5
Rv0749A,0.5
Rv1767,0.5
Rv3176c,0.5
Rv2661c,0.5
Rvnt29,0.5433333333333333
Rvnt25,0.455
Rv1672c,0.5
Rv1989c,0.455
Rv1806,0.5
Rv3855,0.5
Rv3742c,0.5
Rv1804c,0.7616666666666667
Rv2998A,0.5
Rv3751,0.5
Rv2225,0.5
Rv0047c,0.5
Rv1875,0.5
Rv1431,0.5
Rv2137c,0.5
Rv0416,0.63
Rvnt36,0.49666666666666665
Rv3613c,0.5
Rv1622c,0.605
Rv2107,0.7483333333333333
Rv0067c,0.5
Rv1382,0.705
Rv1535,0.5
Rv0912,0.5
Rv3675,0.5
Rv2006,0.8366666666666667
Rv1467c,0.69
Rv1909c,0.7533333333333333
Rv0755A,0.7166666666666667
Rvnt24,0.5
Rvnt42,0.49333333333333335
Rvnt04,0.5
Rvnt09,0.5
Rvnt19,0.7066666666666667
Rv2657c,0.5
Rv3616c,0.5
Rv3406,0.5
Rv1690,0.5
Rv0116c,0.4683333333333333
Rv2359,0.47833333333333333
Rv2662,0.47833333333333333
Rv1888A,0.4666666666666667
Rv2499c,0.5
Rv0586,0.5
Rv1805c,0.5
Rv3251c,0.5
Rv1990c,0.48833333333333334
Rv1285,0.49
Rvnt17,0.49833333333333335
Rv3615c,0.5
Rv0516c,0.5
Rv1904,0.5
Rv2659c,0.5
Rv1169c,0.625
Rv2632c,0.5683333333333334
Rv1536,0.5
Rv0244c,0.5
Rv1772,0.5
Rv3854c,0.5
Rv2846c,0.5
Rv3108,0.5
Rv2108,0.5
Rv2280,0.5
Rv3340,0.5
Rv0340,0.48833333333333334
Rv1284,0.48833333333333334
Rv0474,0.5
Rv2628,0.8533333333333334
Rv2307A,0.5533333333333333
Rv1813c,0.4716666666666667
Rv1116,0.5
Rv2626c,0.4716666666666667
Rv2007c,0.47833333333333333
Rv3599c,0.5
Rv1462,0.5
Rv1465,0.5
Rv1986,0.5
Rv1947,0.5
Rv3797,0.5
Rv3073c,0.5
Rv0360c,0.5
Rv0858c,0.5
Rv3314c,0.5
Rv2306A,0.5
Rv3440c,0.5
Rv2646,0.5
Rv1668c,0.5
Rv3770c,0.5
Rv0540,0.5
Rv0661c,0.5
Rv1934c,0.5
Rv2250c,0.5
Rv2458,0.5
Rv1667c,0.5
Rv0385,0.5
Rv0728c,0.5
Rv0209,0.5
Rv1051c,0.5
Rv1259,0.5
Rv0862c,0.5
Rv3771c,0.5
Rv0534c,0.5
Rv3192,0.5
Rv1715,0.5
Rv0618,0.5
Rv1723,0.5
Rv2797c,0.5
Rv1138c,0.5
Rv1136,0.5
Rv2765,0.5
Rv0161,0.5
Rv1455,0.5
Rv1003,0.5
Rv3635,0.5
Rv2071c,0.5
Rv3366,0.5
Rv0368c,0.5
Rv2263,0.5
Rv3175,0.5
Rv0319,0.5
Rv0095c,0.5
Rv2439c,0.5
Rv1489A,0.5
Rv0594,0.5
Rv3106,0.5
Rv2515c,0.5
Rv0800,0.5
Rv3743c,0.5
Rv1530,0.5
Rv0330c,0.5
Rv3506,0.5
Rv0414c,0.5
Rv3359,0.5
Rv2862c,0.5
Rv3571,0.5
Rv1204c,0.5
Rv1935c,0.5
Rv1705c,0.5
Rv1688,0.5
Rv1578c,0.5
Rv1064c,0.5
Rv2566,0.5
Rv2250A,0.5
Rv1063c,0.5
Rv3502c,0.5
Rv1940,0.5
Rv3015c,0.5
Rv1571,0.5
Rv0904c,0.5
Rv0625c,0.5
Rv0219,0.5
Rv2924c,0.5
Rv0106,0.5
Rv3505,0.5
Rv2571c,0.5
Rv3912,0.5
Rv1124,0.5
Rv1329c,0.5
Rv1330c,0.5
Rv2689c,0.5
Rv2305,0.5
Rv0770,0.5
Rv1399c,0.5
Rv3565,0.5
Rv0536,0.5
Rv2436,0.5
Rv2177c,0.5
Rv3308,0.5
Rv1588c,0.5
Rv3466,0.5
Rv1568,0.5
Rv0266c,0.5
Rv0959,0.5
Rv0729,0.5
Rv0255c,0.5
Rv1706c,0.5
Rv3107c,0.5
Rv0816c,0.5
Rv1151c,0.5
Rv0118c,0.5
Rv3830c,0.5
Rv0119,0.5
Rv2653c,0.5
Rv0210,0.5
Rv3470c,0.5
Rv2072c,0.5
Rv0561c,0.5
Rv1722,0.5
Rv0335c,0.7683333333333333
Rv3544c,0.5
Rv3055,0.47
Rv2727c,0.5
Rv1186c,0.5
Rv3342,0.5
Rv2806,0.5
Rv0492A,0.5
Rv2506,0.5
Rv3637,0.5
Rv3066,0.5
Rv3559c,0.5
Rv1868,0.5
Rv0855,0.5
Rv1120c,0.5
Rv2320c,0.5
Rv2918c,0.5
Rv1659,0.5
Rv2311,0.5
Rv1146,0.5
Rv1585c,0.5
Rv0623,0.5
Rv1937,0.5
Rv2668,0.5
Rv3848,0.855
Rv3382c,0.5
Rv3163c,0.5
Rv3391,0.835
Rv0152c,0.5
Rv2268c,0.5
Rv2643,0.7183333333333334
Rv3180c,0.835
Rv0307c,0.7816666666666666
Rv2559c,0.7083333333333334
Rv2099c,0.5
Rv3203,0.5
Rv0752c,0.5
Rv2664,0.785
Rv3703c,0.5
Rv2614A,0.5
Rv0493c,0.8466666666666667
Rv1005c,0.875
Rv0449c,0.4866666666666667
Rv1075c,0.5
Rv1773c,0.795
Rv1217c,0.8383333333333334
Rv1706A,0.7366666666666667
Rv3787c,0.5
Rv3201c,0.5
Rv1267c,0.5
Rv2422,0.5
Rv1787,0.5
Rv0768,0.5
Rv1429,0.5
Rv3432c,0.5
Rv0386,0.5
Rvnt13,0.5
Rv1764,0.5
Rv1369c--Rv1756c--Rv2355--Rv2479c--Rv2814c--Rv3380c,0.5
Rv2106,0.5
Rv3187,0.5
Rv3185--Rv3326--Rv3475,0.5
Rv0077c,0.5
Rv0326,0.5
Rv3530c,0.7916666666666666
Rv0078,0.5
Rv3538,0.5
Rv1036c,0.5
Rv1268c,0.5
Rv0963c,0.4716666666666667
Rv0962c,0.47333333333333333
Rv1673c,0.4766666666666667
Rv3636,0.79
Rv2671,0.5
Rv2618,0.5
Rv2416c,0.65
Rv1218c,0.745
Rv3543c,0.5
Rv3534c,0.5
Rv2379c,0.8433333333333334
Rv2123,0.9516666666666667
Rv0494,0.5
Rv3332,0.5
Rv3563,0.5
Rv0553,0.5
Rv1851,0.5
Rv3625c,0.5
Rv2983,0.5
Rv3895c,0.5
Rv0375c,0.5
Rv2695,0.5
Rv3235,0.5
Rv2307c,0.5
Rv1492,0.5
Rv2573,0.5
Rv2897c,0.5
Rv0492c,0.5
Rv3239c,0.5
Rv3650,0.5
Rv2997,0.5
Rv3728,0.5
Rv2265,0.5
Rv2170,0.5
Rv0629c,0.5
Rv0591,0.5
Rv3658c,0.5
Rv2943,0.5
Rv2833c,0.5
Rv1050,0.5
Rv1034c,0.5
Rv3656c,0.5
Rv0417,0.5
Rv3903c,0.5
Rv0358,0.5
Rv1407,0.4766666666666667
Rv3296,0.485
Rv3450c,0.5
Rv3349c,0.5
Rv2891,0.5
Rv0090,0.5
Rv3529c,0.5
Rv0648,0.5
Rv0631c,0.5
Rv0650,0.5
Rv2811,0.5
Rv3657c,0.5
Rv0836c,0.5
Rv1402,0.5
Rv2013,0.5
Rv1719,0.5
Rv3386,0.5
Rv0142,0.5
Rv0738,0.5
Rv3817,0.5
Rv3517,0.5
Rv1790,0.5
Rv3892c,0.5
Rv0389,0.5
Rv3621c,0.5
Rv2755c,0.5
Rv0796,0.5
Rv2279,0.5
Rv2249c,0.5
Rv0592,0.5
Rv3350c,0.5
Rv2769c,0.7383333333333333
Rv3021c,0.5
Rv3018c,0.5
Rv0109,0.5
Rv2487c,0.5
Rv0649,0.5
Rv0600c,0.5
Rv0393,0.5
Rv0094c,0.5
Rv3467,0.5
Rv3111,0.5
Rv1068c,0.5
Rv0124,0.5
Rv1450c,0.5
Rv1190,0.5
Rv3752c,0.5
Rv3343c,0.495
Rv0388c,0.8416666666666667
Rv3370c,0.49
Rv3345c,0.5
Rv1759c,0.5
Rv2490c,0.5
Rv0397,0.5
Rv3415c,0.5
Rv0453,0.5
Rv0132c,0.5
Rv0378,0.48833333333333334
Rv3698,0.5
Rv1528c,0.5
Rv1135c,0.5
Rv1917c,0.5
Rv1067c,0.825
Rv1243c,0.5
Rv3202c,0.5
Rv3164c,0.5
Rv0278c,0.7933333333333333
Rv2634c,0.5
Rv2728c,0.485
Rv3228,0.5
Rv2383c,0.9333333333333333
Rv2650c,0.5
Rv2044c,0.4766666666666667
Rv2205c,0.6916666666666667
Rv2380c,0.6883333333333334
Rv1716,0.5
Rv2896c,0.5
Rv2489c,0.5
Rv2551c,0.5
Rvnt37,0.635
Rv2208,0.7066666666666667
Rv1406,0.695
Rv1452c,0.5
Rv3564,0.5
Rv0992c,0.685
Rv2064,0.5
Rv0747,0.6933333333333334
Rv3433c,0.7683333333333333
Rv0571c,0.8283333333333334
Rv1380,0.715
Rv1493,0.5
Rv1345,0.6433333333333333
Rv0570,0.7583333333333333
Rv1718,0.5
Rv0372c,0.5
Rv3572,0.735
Rv1383,0.7633333333333333
Rv2026c,0.6883333333333334
Rv2378c,0.465
Rv2327,0.5
Rv0401,0.5
Rv2666,0.5
Rv3039c,0.5
Rv0254c,0.47833333333333333
Rv3289c,0.79
Rv2546,0.5
Rv0456A,0.5
Rv3541c,0.5
Rv3553,0.5
Rv3560c,0.5
Rv2835c,0.5
Rv2353c,0.5
Rv3533c,0.6483333333333333
Rv2056c,0.5
Rv3757c,0.5
Rv1569,0.5
Rv2541,0.62
Rv0560c,0.5
Rv2092c,0.5
Rv0083,0.6316666666666667
Rv2189c,0.5
Rv3364c,0.5
Rv2011c,0.5
Rv0303,0.5
Rv1276c,0.5
Rv0105c,0.5
Rv3860,0.5
Rv2914c,0.5
Rv0331,0.5
Rv3746c,0.5
Rv3905c,0.5
Rv3792,0.5
Rv3196,0.5
Rv1115,0.5
Rv1464,0.5
Rv0850,0.4716666666666667
Rv2012,0.4583333333333333
Rvnt23,0.465
Rv3387,0.5
Rv1949c,0.5
Rv1553,0.5
Rv3017c,0.5
Rv0151c,0.5
Rv2768c,0.7166666666666667
Rv2621c,0.6516666666666666
Rv2825c,0.5
Rv2893,0.5
Rv2828c,0.5
Rv0602c,0.5
Rv3700c,0.5
Rv2654c,0.5
Rv1203c,0.5
Rv0742,0.5
Rv0304c,0.5
Rv3653,0.5
Rv3904c,0.5
Rv2046,0.5
Rv2647,0.5
Rv2645,0.5
Rv1030,0.5
Rv2760c,0.5
Rv2974c,0.5
Rv1657,0.71
Rv1084,0.6766666666666666
Rv3367,0.7066666666666667
Rv3344c,0.71
Rv3388,0.655
Rv1570,0.5
Rv3307,0.5
Rv2853,0.6433333333333333
Rv0834c,0.5816666666666667
Rv1026,0.49333333333333335
Rv1845c,0.625
Rv0366c,0.5
Rv3097c,0.5
Rv1680,0.5
Rv1873,0.5
Rv0367c,0.5
Rv2352c,0.47833333333333333
Rv0541c,0.5
Rv1645c,0.5
Rv3511,0.635
Rv0192A,0.585
Rv1396c,0.5
Rv2739c,0.5
Rv2065,0.5
Rv3590c,0.585
Rv0746,0.5
Rv0532,0.58
Rv1087,0.61
Rv2526,0.5983333333333334
Rv2153c,0.5433333333333333
Rv1468c,0.615
Rv0279c,0.59
Rv0297,0.63
Rv3514,0.6183333333333333
Rv0833,0.59
Rv3485c,0.5
Rv2988c,0.5
Rv2478c,0.5
Rv2027c,0.5783333333333334
Rv1954c,0.5116666666666667
Rv0086,0.48
Rv2032,0.8416666666666667
Rv0082,0.6316666666666667
Rv1168c,0.77
Rv3262,0.5
Rv1944c,0.5
Rv1125,0.5
Rv3123,0.5
Rv0399c,0.5
Rv3072c,0.5
Rv0535,0.5
Rv0614,0.5
Rv2251,0.5
Rv0612,0.5
Rv1866,0.5
Rv3834c,0.5
Rv1008,0.5
Rv2670c,0.5
Rv3322c,0.5
Rv2038c,0.5
Rv0377,0.5
Rv3169,0.5
Rv1463,0.5
Rv0784,0.5
Rv3540c,0.5
Rv2502c,0.5
Rv0848,0.6483333333333333
Rv3165c,0.5
Rv0658c,0.5
Rv2649,0.5
Rv3887c,0.5
Rv2886c,0.5
Rv3515c,0.5
Rv0849,0.675
Rvnt45,0.495
Rv2304c,0.48
Rv1788,0.5
Rv3839,0.7433333333333333
Rv2848c,0.5
Rv2501c,0.5
Rv3664c,0.5
Rv2037c,0.665
Rv1576c,0.5
Rv0387c,0.5
Rv3114,0.4766666666666667
Rv0305c,0.6216666666666667
Rv3357,0.4766666666666667
Rvnt43,0.5
Rv0325,0.5
Rv0359,0.5
Rv3731,0.5
Rv3851,0.5
Rv0593,0.4766666666666667
Rv3354,0.4666666666666667
Rv1348,0.8033333333333333
Rv3845,0.5
Rv3324c,0.5
Rv2636,0.71
Rv0370c,0.47
Rv1426c,0.5
Rv3555c,0.5
Rv3899c,0.5
Rv1048c,0.6066666666666667
Rv0384c,0.5783333333333334
Rv2126c,0.65
Rv1473A,0.5
Rv1922,0.5
Rv3453,0.5
Rv1995,0.655
Rv2980,0.5
Rv2824c,0.7566666666666667
Rv2113,0.5
Rv3346c,0.605
Rv3230c,0.7083333333333334
Rv2014,0.5
Rv3183,0.5983333333333334
Rv3833,0.5
Rv0969,0.46166666666666667
Rv3600c,0.5
Rv2077c,0.5
Rv3405c,0.5
Rv3861,0.5
Rv2466c,0.5983333333333334
Rv2827c,0.5
Rv2308,0.5
Rv2910c,0.585
Rv3395c,0.5
Rv1461,0.5
Rv3670,0.5
Rv1727,0.5
Rv2369c,0.5
Rv3063,0.5
Rv3665c,0.5
Rv3902c,0.59
Rv2254c,0.5
Rv3368c,0.5
Rv1357c,0.5616666666666666
Rv1671,0.4666666666666667
Rv0421c,0.5
Rv2966c,0.5
Rv3188,0.715
Rv0550c,0.4683333333333333
Rv2669,0.5
Rv3535c,0.4716666666666667
Rv3770B,0.5
Rv1266c,0.55
Rv2677c,0.475
Rv3421c,0.5
Rv3911,0.5
Rv3292,0.5
Rvnt16,0.5
Rv3079c,0.5483333333333333
Rv2776c,0.47833333333333333
Rv3745c,0.5
Rv3335c,0.5
Rv3355c,0.48333333333333334
Rv2307B,0.5483333333333333
Rv3566A,0.5
Rv1503c,0.5
Rv3070,0.5
Rv0226c,0.5
Rv2975c,0.5916666666666667
Rv2237,0.5
Rv0276,0.5
Rv2438A,0.5
Rv3000,0.5
Rv0328,0.5766666666666667
Rv2017,0.4866666666666667
Rv2337c,0.5
Rv3769,0.5
Rv2549c,0.5
Rv3064c,0.5266666666666666
Rv2047c,0.5
Rv2679,0.48833333333333334
Rv2794c,0.5
Rv3756c,0.5
Rv2600,0.485
Rv0687,0.495
Rv3857c,0.5
Rv1864c,0.5233333333333333
Rv0968,0.5316666666666666
Rv2651c,0.485
Rv2243,0.5
Rv0605,0.5
Rv1058,0.5316666666666666
Rv3341,0.5
Rv3293,0.5
Rv0481c,0.5566666666666666
Rv0217c,0.49333333333333335
Rv1113,0.49
Rv2863,0.5
Rv2973c,0.5
Rv0964c,0.5
Rv0696,0.5
Rv0263c,0.5
Rv2025c,0.5
Rv0674,0.4666666666666667
Rv0917,0.4766666666666667
Rv0765c,0.5
Rv1273c,0.5
Rv0032,0.5
Rv0744c,0.49333333333333335
Rv1755c,0.5
Rv2122c,0.5766666666666667
Rv2754c,0.5
Rv3828c,0.5
Rv2121c,0.565
Rv2491,0.575
Rv1466,0.5
Rvnt30,0.4866666666666667
Rvnt35,0.5
Rv3558,0.5
Rv0944,0.5
Rv0604,0.5
Rv2207,0.5
Rv2615c,0.5
Rv0549c,0.5
Rv1556,0.4716666666666667
Rv1777,0.5
Rv3566c,0.5
Rv1105,0.5
Rv3124,0.5766666666666667
Rv1216c,0.5
Rv1799,0.5
Rv2803,0.5
Rv3019c,0.49833333333333335
Rv1952,0.5
Rv1434,0.5
Rv0551c,0.5
Rv3375,0.5
Rv3862c,0.5
Rv1587c,0.5
Rv2452c,0.5
Rv0122,0.5533333333333333
Rvnt44,0.5283333333333333
Rv2641,0.5
Rv2039c,0.5
Rv1961,0.5
Rv3288c,0.5583333333333333
Rv0880,0.5
Rv2644c,0.5
Rv3562,0.5
Rv0195,0.5
Rv0097,0.5666666666666667
Rv2498c,0.5
Rv0193c,0.48333333333333334
Rv2023A,0.49666666666666665
Rv0110,0.5
Rv2417c,0.5
Rvnt15,0.545
Rv1414,0.5
Rv1889c,0.5
Rv1655,0.57
Rv2236c,0.5
Rv0251c,0.53
Rv0428c,0.5
Rvnt06,0.5
Rv0814c,0.5
Rv3118,0.485
Rv1624c,0.49166666666666664
Rvnt31,0.5
Rv2095c,0.5
Rv2161c,0.4866666666666667
Rv1344,0.5183333333333333
Rv3431c,0.5
Rv3501c,0.5183333333333333
Rv3512,0.5483333333333333
Rv1244,0.5
Rv0191,0.5183333333333333
Rv1441c,0.5
Rv0832,0.555
Rv1325c,0.555
Rv1066,0.6166666666666667
Rv3507,0.5833333333333334
Rv0578c,0.595
Rv1091,0.555
Rv3508,0.5883333333333334
Rv1579c,0.5
Rv3612c,0.5
Rv3142c,0.47833333333333333
Rv2267c,0.47333333333333333
Rv1753c,0.5
Rv2009,0.8733333333333333
Rv3383c,0.5
Rv2530A,0.5
Rv0163,0.5
Rv0499,0.48833333333333334
Rv1679,0.5
Rv3047c,0.53
Rv0846c,0.555
Rv0827c,0.5433333333333333
Rv2517c,0.5
Rv1076,0.5
Rv0894,0.5
Rv0115,0.5
Rv2423,0.5
Rv1509,0.5
Rv0355c,0.5166666666666667
Rv2132,0.5
Rv0365c,0.5
Rv0302,0.5
Rv1065,0.4666666666666667
Rv3294c,0.5
Rv2408,0.4816666666666667
Rv3577,0.5
Rv1010,0.5
Rv3713,0.5
Rv3313c,0.5
Rv0065,0.5
Rv2482c,0.5
Rv1342c,0.5816666666666667
Rv0343,0.5316666666666666
Rv2822c,0.5266666666666666
Rv1993c,0.5316666666666666
Rv2010,0.8983333333333333
Rv1200,0.5
Rv2397c,0.5
Rv1858,0.5
Rv1870c,0.9033333333333333
Rv3486,0.5
Rv2104c,0.5
Rv1221,0.5
Rv2292c,0.5
Rv0708,0.855
Rv2976c,0.5
Rv0668,0.5
Rv2412,0.5
Rv1015c,0.5
Rv1006,0.5
Rv3282,0.5
Rv0653c,0.5
Rv3601c,0.5
Rv3002c,0.49
Rv2445c,0.5
Rv1631,0.5
Rv3092c,0.8416666666666667
Rv0512,0.9033333333333333
Rv1856c,0.5
Rv1201c,0.5
Rv0510,0.49166666666666664
Rv0483,0.5
Rv0683,0.5
Rv0587,0.5
Rv0682,0.5
