feature1,Rv0053,Rv0054,Rv0055,Rv0156,Rv0252,Rv0278c,Rv0307c,Rv0335c,Rv0341,Rv0388c,Rv0430,Rv0493c,Rv0512,Rv0514,Rv0571c,Rv0572c,Rv0573c,Rv0574c,Rv0622,Rv0642c,Rv0685,Rv0708,Rv0732,Rv0733,Rv0839,Rv0840c,Rv0847,Rv0886,Rv0952,Rv0971c,Rv1005c,Rv1067c,Rv1168c,Rv1187,Rv1217c,Rv1348,Rv1349,Rv1460,Rv1518,Rv1620c,Rv1621c,Rv1652,Rv1697,Rv1734c,Rv1739c,Rv1773c,Rv1801,Rv1803c,Rv1808,Rv1815,Rv1870c,Rv1884c,Rv1997,Rv2004c,Rv2005c,Rv2006,Rv2009,Rv2010,Rv2029c,Rv2032,Rv2123,Rv2160A,Rv2160c,Rv2371,Rv2379c,Rv2381c,Rv2382c,Rv2383c,Rv2384,Rv2385,Rv2386c,Rv2557,Rv2558,Rv2623,Rv2624c,Rv2627c,Rv2628,Rv2633c,Rv2652c,Rv2664,Rv2730,Rv2971,Rv3065,Rv3092c,Rv3128c,Rv3133c,Rv3180c,Rv3246c,Rv3289c,Rv3320c,Rv3371,Rv3391,Rv3402c,Rv3433c,Rv3530c,Rv3636,Rv3662c,Rv3848,Rv3922c,Rv3923c
Rv0839,0.33411180872902535,0.1914163738298167,0.3049457603526142,0.22100374654297125,0.3338825730093835,0.19560259144275924,0.195972511049985,0.24417781648158648,0.2760781496064848,0.25603168693785494,0.22302806853165738,0.3049210358749086,0.31391546079383287,0.21653181328880253,0.270173462600151,0.34831500108405666,0.36928756865980283,0.29181985167072677,0.3147384996746973,0.25750602098231645,0.2913076228753241,0.28325713319483736,0.3112047637562067,0.3820128828442441,1.0,0.3097222557000751,0.24100372083189708,0.2634761067487472,0.22324441502274964,0.2676957394835275,0.32457668185366645,0.23534032910548278,0.22711012822093396,0.3372946556874125,0.29927916009766153,0.24241343608778157,0.3130391809953627,0.35954854065075,0.28597751177495667,0.2757899128696971,0.3407329404258723,0.37675202902731314,0.3705218219961566,0.23099188548749736,0.3308972546531367,0.1830490092288531,0.32937247070526243,0.3500362460101658,0.3027156457848605,0.2244969696812003,0.3139154607938329,0.3073462049368228,0.2996719507189789,0.3210356078129841,0.35076908794595885,0.24440541137732336,0.27112705980887297,0.31066468381866635,0.23527994341760747,0.237238371092815,0.38257161028178455,0.31516193330001624,0.361961321317146,0.24695663596840517,0.36661543644177375,0.3452600746399393,0.35076908794595885,0.39477866359654673,0.36317311352955595,0.33823041226797296,0.3291207780144568,0.2662241739452139,0.3322095568151999,0.24106110225450608,0.3134917582177581,0.3437391190389759,0.31609414418758625,0.3481740788370522,0.2651048743194946,0.25634297766780983,0.20954914567472596,0.2727141760242439,0.3866436674595897,0.3260183607273243,0.29846904616821446,0.1913961806367989,0.32000785658918507,0.3210356078129841,0.22658622762688538,0.3525628624332888,0.35357793865027815,0.3533918342637739,0.3271546672177252,0.21694148236161936,0.28033483573361634,0.30264059047046116,0.3453595329567107,0.31062304944873914,0.27780177321926747,0.28033483573361634
Rv0840c,0.25139424011291484,0.1566426781440127,0.3144686535693931,0.15214953196767012,0.30553179981449174,0.2717806987676961,0.3317715957000526,0.25008439795039356,0.2614213197969538,0.2822998124761691,0.2860766438912977,0.28704703233756007,0.29724986994575664,0.27474962876500886,0.337711725910521,0.30755048869641544,0.3215859693782285,0.32668800818646343,0.34389246229371095,0.21848075440602197,0.41773321624278376,0.25721606403317643,0.32754679872012393,0.3159447124887057,0.3097222557000751,1.0,0.30138485604766757,0.2995649902742741,0.16752259939228173,0.32917631880741755,0.30567060754893094,0.31331643345410665,0.2804341279414632,0.3193878768600364,0.2817002117438403,0.3020161909497377,0.28457634038070695,0.3404603158995525,0.2959539833070653,0.24622190888220133,0.31204506812217475,0.304094446999303,0.3122226529959683,0.21418618658308577,0.3205251608568732,0.24484034703052768,0.3118862761116195,0.33145302349780503,0.3651729443570064,0.27794077958885216,0.2686291651447531,0.32173699589564075,0.33489916706169,0.2815783001633904,0.3098802376703319,0.2312392679734511,0.21344725427534783,0.25473687259602773,0.21823855197429587,0.27414189042760706,0.3219013967625944,0.2912515903385745,0.3427450034312849,0.3081082853181076,0.3231792638098433,0.3017793570227546,0.3098802376703319,0.34968515882941287,0.34389246229371095,0.40794823152006315,0.31145144627105126,0.29995496334462596,0.3800916688509436,0.223701266939426,0.2966537214688276,0.33268765772230263,0.2600111004789427,0.3591370112922854,0.32120392940608894,0.26103275574941803,0.31673196111826374,0.3552156995248077,0.3287201379694306,0.30871023389883767,0.28242985763697914,0.2581365983514879,0.2977739858944927,0.292185217547747,0.2045471962551002,0.3216464583314162,0.334806689717363,0.37903814289321375,0.3564298223387958,0.12585664063741914,0.3357653952064819,0.32740119948421387,0.31644127423578056,0.29245028774999837,0.33336993680270083,0.33576539520648185
Rv0847,0.24715835045555262,0.24063076167748826,0.207618543466319,0.25807900736718226,0.3638040802639551,0.2040785796304827,0.31721145026044706,0.20771940118496138,0.38374292469057897,0.25466101228542265,0.38469625882055714,0.3084525411948146,0.3688015947743745,0.3622403789822422,0.21204211368205805,0.31995491607965143,0.29192774712856673,0.22529099840407338,0.2617642261369901,0.22839029585252604,0.28343829041206187,0.3387525396968032,0.21926689024067708,0.2943670637394699,0.24100372083189708,0.30138485604766757,1.0,0.17824286520921098,0.2701265821638743,0.23295306934555102,0.3438896744586471,0.2675322000116871,0.35368932332687164,0.35912953185307384,0.2750937918452211,0.26502855859367125,0.23499165902303074,0.35774382836155766,0.2433805495659039,0.2551818377222028,0.29311184407501606,0.30378845886062233,0.35492086864461403,0.2766584401704901,0.31115569564384954,0.32549269432440364,0.2981753574588701,0.32198414645031137,0.3211614513622054,0.40045606334546024,0.3722554400148163,0.3123585528029672,0.23011598504139083,0.3541689069295849,0.3238708039427798,0.23834847359434086,0.3330311787378686,0.3772818025592346,0.2591422092220752,0.28041973276074456,0.31649443393270993,0.3046847866409212,0.36500612513441655,0.2736317194058914,0.18951005788248562,0.22411479035851908,0.26283348354732344,0.28926527434521165,0.30926518745802517,0.250138931246289,0.24829675346578506,0.20963350380189144,0.3014614580981408,0.2679442313724163,0.2605368361061873,0.3312598069913739,0.2792560929168016,0.3314882394672333,0.21771108327981356,0.2074996804811278,0.2167428926535653,0.22881877131764017,0.2787660139348666,0.3371693030514933,0.23848519772569618,0.2385795190763467,0.3000662489885517,0.26542187936434575,0.2721401689036801,0.34784524115857074,0.37531679291836123,0.23343966461078783,0.32400696444125165,0.13212859435483781,0.28265153568902474,0.20143338970293748,0.3586258489432041,0.35198732551543643,0.33966458024727225,0.34364815051221653
Rv0886,0.2739043531476642,0.14759005745199935,0.2837379334598486,0.23418828329932953,0.27159680031051364,0.30230936355827887,0.19382848784199783,0.13071830651110183,0.20740036634112072,0.21599375777888383,0.2805419084044656,0.270158430930689,0.2498131619682255,0.1970636805964586,0.3666023715588635,0.3055665237165646,0.30946343620623573,0.38575298795733765,0.3303335551435134,0.24547631097081826,0.2583109685157663,0.2726660423282457,0.2940429824436931,0.26344991261667977,0.2634761067487472,0.2995649902742741,0.17824286520921098,0.9999999999999999,0.23476803510037397,0.3266505553664028,0.26372615099708097,0.28845426872169694,0.1127424828031759,0.27528547067626485,0.29178423343405224,0.31026418517874066,0.26792629304908633,0.29913180461834427,0.2858519871368711,0.2696406416337829,0.33397859292905313,0.26612243964127846,0.31076866446894824,0.3327246110815004,0.3199971578082076,0.10795392330895441,0.2943208118912701,0.288981631701855,0.2959614884258602,0.1681250603475475,0.2498131619682256,0.158248083837006,0.4606112840455932,0.27651922943056295,0.3081613640832806,0.3417595524690521,0.2095831545736523,0.2462318909501284,0.3373897504541069,0.39033895049392164,0.324824845988482,0.2999591356375828,0.30169691311216906,0.24125915887814867,0.2680609140108867,0.3459550765717863,0.30816136408328054,0.3554300621399769,0.3029838170721229,0.3847658020393439,0.4333134791869347,0.36313190541191215,0.3431537448644782,0.3436928279294764,0.4161966367872824,0.33348186708546323,0.2522075907652604,0.26195036766693564,0.28513919902448787,0.1708774582241643,0.2574876473602011,0.33194062906248045,0.23681357010235185,0.26305889415897876,0.3998318600403352,0.35186612127779593,0.26243401023335444,0.276519229430563,0.19594479114171495,0.29344039751720113,0.29276794843728177,0.3140711993165033,0.3575572548788305,0.249084716001855,0.2735267124431274,0.26398685213685547,0.28396841787236393,0.24871864274494043,0.24696180733083864,0.24962549134126255
Rv0952,0.2823407386932917,0.21268832802247586,0.15560103242215212,0.3626818988684021,0.36313081936785646,0.18666799485902005,0.2166802502671262,0.18739938757162528,0.24829263564548676,0.25134351428069124,0.2729681676127856,0.3580681577229494,0.26158221093532785,0.17038196384635232,0.2045806332135457,0.23991290840124135,0.32513784882377506,0.19960826571689316,0.27093026291125133,0.2179263002918756,0.19303813764280933,0.2462066136548814,0.2154278795384123,0.25727985244980983,0.22324441502274964,0.16752259939228173,0.2701265821638743,0.23476803510037397,0.9999999999999999,0.22915463775329162,0.35959847003117945,0.269747530238736,0.2513858386556855,0.3669595279029502,0.30391146552554116,0.32150541873844224,0.2638431822668136,0.3445680016501716,0.24522239103639923,0.27645345667572185,0.3130692254621579,0.2828959452091251,0.3535395002315807,0.20052397690360027,0.22497188390855963,0.15421187862779745,0.31030147425082444,0.31349168537587907,0.2759714522055086,0.3126410940416491,0.2925413995350468,0.1921489281845036,0.27397535204605633,0.2628551558062815,0.24269701021781762,0.2074628616046048,0.24394127252939132,0.27844446777862,0.20521660000608763,0.2061202173343509,0.3568192191415213,0.25527501331418617,0.29321063341189507,0.25616431905217674,0.22978685271966356,0.24227059885376023,0.2967334992613745,0.31795230542336994,0.3182395698118752,0.24186325736005643,0.30022540394662456,0.17573113640888982,0.29340218368904797,0.2115345041491138,0.28328706508603524,0.23928326824037366,0.19886341199775898,0.1945961232168,0.17648486991217094,0.2017876557301774,0.2540311245595281,0.1457764933581191,0.2639337213247744,0.3064607989429439,0.2669375969724673,0.1670398861664322,0.3179315636090872,0.31384878406668265,0.34480108984801816,0.3537774459575143,0.37506056549427536,0.23910226651054445,0.2984722432812339,0.15864851722984932,0.20951612988024307,0.18287753844404175,0.3556524784410526,0.36440397841516775,0.29105849912483334,0.29389183660034535
Rv0971c,0.33663974762872506,0.23556582471881393,0.34677357930184677,0.22418087958049787,0.34497960028275143,0.39765373027826983,0.3369304959390777,0.3192388422212532,0.2501946021486052,0.3649179775537795,0.20967971247342296,0.3458168777402586,0.3492896500184512,0.2724749658493491,0.35903313137063375,0.28261031594319064,0.4108187541999166,0.3425312436333768,0.33954529487635965,0.2918200770589373,0.3099585578123604,0.27058677886507504,0.33548921119730635,0.26037341105704326,0.2676957394835275,0.32917631880741755,0.23295306934555102,0.3266505553664028,0.22915463775329162,0.9999999999999998,0.35108245314383013,0.4016450243227731,0.16294652218772065,0.3595161166801553,0.3114698010688548,0.20481358312472112,0.3068542066179805,0.371601395949365,0.36022499390665036,0.28375059037795397,0.34720415000559385,0.35366830960695655,0.33900642335418074,0.21418191164303613,0.2701909760516804,0.21155860259712073,0.36941368834769767,0.3961196799363946,0.35834534568084864,0.2430809175404806,0.30510731883422826,0.24968105136177318,0.3481907641975939,0.3005445410395279,0.2857826242629468,0.23304779846350912,0.2305845442722164,0.2598976442926676,0.21950729830509325,0.26966915970161937,0.3616766745350088,0.32361608139932074,0.31126464787552227,0.3799146059420029,0.23638754524321942,0.31152228478025873,0.3191502537791312,0.3279324938968681,0.3829483315862186,0.3637714109566365,0.3180929493786875,0.32428587351913274,0.4183384999804113,0.22667489759923445,0.29897057832794643,0.2665006226650059,0.23333839370973444,0.24684882327446597,0.29704416172703746,0.30081466263252726,0.3618488188069344,0.26705141337206734,0.31184264434308867,0.35155351017273945,0.30081466263252726,0.2715793618255928,0.3081611811251341,0.31733849170110173,0.2672122398149791,0.35033349401473607,0.35385583192135767,0.2920756730432176,0.27531305998528616,0.2357501668282437,0.32516188393700424,0.29046296400132926,0.33312099353983804,0.3430991855831967,0.3085918322101786,0.31182373323199264
Rv1005c,0.3828022183173869,0.26619141210951786,0.2909070728816365,0.33229323607919503,0.41774342391786123,0.32631168915687014,0.36230276929857236,0.34625467171895175,0.32872013796943067,0.3860547143775398,0.28399238144026684,0.44838211184436905,0.3646312914458951,0.2472429606268097,0.31941701111592913,0.2995458579283443,0.40202066108600537,0.30817238734688535,0.3663598174847271,0.33754262041576927,0.31594660475786523,0.30455387302622833,0.3266857696291667,0.36113120477268285,0.32457668185366645,0.30567060754893094,0.3438896744586471,0.26372615099708097,0.35959847003117945,0.35108245314383013,0.9999999999999999,0.38093713471371043,0.2919348405239776,0.45643964347230537,0.39961643135062475,0.3039379797148005,0.36207617983703666,0.4616686034736743,0.3728881872906926,0.35357954403061076,0.39065884373007864,0.39604229501105215,0.4038030756544259,0.22318129103859136,0.2892134302467353,0.2609191438493797,0.39762953353418545,0.42777235288821674,0.38201934807609234,0.33844324586176594,0.35780873944952685,0.3538776028490144,0.3131923571794028,0.31312421862665063,0.30311645398341475,0.2148718159394315,0.2927918743223812,0.3187760095890684,0.22913606903900074,0.22743675555899348,0.4287807404877112,0.3588832970534513,0.40146496590491954,0.36447487935568723,0.3132989405441226,0.3243855551944675,0.36675064685325476,0.39950725181473695,0.4300308582549971,0.34518337601007504,0.33224415174481375,0.29199550560097975,0.39099045694059525,0.23714807269153343,0.31095087975281555,0.3075570679552951,0.2418143879058044,0.285866439964977,0.3162133286506743,0.30734530830437196,0.31228167356718695,0.2581879280534821,0.36702288537150835,0.4198167691637627,0.2903432997684218,0.20385083758749795,0.41360550781373284,0.39066359231757414,0.3888490950612657,0.4429032832645572,0.4463363392038859,0.35520495436473914,0.33096153514706966,0.24382020050202913,0.3512775101853479,0.3133827044253612,0.4243404745269046,0.45315217761411714,0.3811156355954284,0.38474685516037066
Rv1067c,0.27247045405961384,0.2209715852495996,0.31025457941326434,0.21666120628429658,0.36538200406014204,0.3883653435112108,0.3810321957104165,0.289486126055863,0.24900133830873253,0.36330320214040923,0.19721130024374034,0.34279782034242945,0.32639186855561975,0.24563912896667375,0.3675220846365193,0.2516341447213434,0.3364408773000344,0.3268020402354367,0.30868838763575607,0.2640903798915956,0.281880020601106,0.22380209155527123,0.3265081274403361,0.27096112544540024,0.23534032910548278,0.31331643345410665,0.2675322000116871,0.28845426872169694,0.269747530238736,0.4016450243227731,0.38093713471371043,1.0,0.22769923283445043,0.40332992933196965,0.3119914104766117,0.22736608708391753,0.31050718474827904,0.36762130074008975,0.2955428859339413,0.26356516420495585,0.3001401207612298,0.329107527223549,0.34800839248623533,0.20055240575557795,0.23880399196582142,0.18527129716906082,0.37991175758422774,0.38241540797593576,0.3902576162524695,0.2378208902872524,0.2719648764046046,0.283081858030261,0.3326998884055453,0.2702887653326332,0.2547397089307984,0.2009700492295259,0.20373835249436512,0.23358235923938886,0.2057394163617806,0.25623058540998644,0.35624320489352995,0.29431790933346524,0.30715412197108716,0.40164502432277305,0.2609060475120435,0.3128099326369425,0.32153478174123373,0.33844139546584645,0.3521303258145365,0.34964074337453854,0.3034042581688656,0.30774201346159497,0.3863826232247288,0.2127194303183461,0.28478183076417746,0.2547424385355576,0.18650736231677556,0.21877849997707327,0.28766560016344633,0.28372881193361327,0.3272998174612876,0.2756127056100441,0.31944431375926496,0.3317565146406248,0.266774595504954,0.25641532416785723,0.3397364390820778,0.3072685715348591,0.31283573382413854,0.34579654990222813,0.36343959525742664,0.3128709218618434,0.26053283152621326,0.2223742714721919,0.28377317966676036,0.30450701675439806,0.34297938121547317,0.40047845657841724,0.28395267652494266,0.2871107060374368
Rv1168c,0.1837130115770743,0.18661737812384893,0.13426178730266378,0.12641514367875054,0.27587217915070816,0.13173874368862773,0.25465547657774007,0.1971740982552994,0.2677371688449576,0.19805853469816745,0.2458549949787575,0.25309866937927167,0.2868973037555276,0.24033241162477778,0.15311983720683148,0.25653130247742106,0.21780263981287074,0.14673332723066343,0.17323852123941652,0.18771047593151846,0.2976222570603712,0.21454334373660897,0.22299704652862118,0.22238081038974575,0.22711012822093396,0.2804341279414632,0.35368932332687164,0.1127424828031759,0.2513858386556855,0.16294652218772065,0.2919348405239776,0.22769923283445043,1.0,0.31394743437170713,0.2220314351412132,0.2795309326866374,0.15679921222926224,0.2788723686681767,0.17701901082822724,0.1742475999184475,0.21089821318619548,0.2105592084715287,0.22938638037286377,0.15849824476325033,0.23708578589875792,0.24082218780140954,0.24635177042656317,0.2632986988733669,0.27508010095211033,0.3931426191613394,0.26308933971985987,0.27829733800582546,0.15339653882676335,0.2213052079211142,0.2529677485326631,0.15925793951271675,0.19506340413504164,0.24512672875230662,0.16362697372027232,0.16353988455352433,0.23759086742634847,0.2190158166396464,0.27192729925211523,0.203004394345314,0.2225146920255988,0.1774893701122643,0.1728266041037827,0.25611892303576855,0.22001459254803454,0.1844084833894884,0.17820007463115545,0.1248580704641973,0.20097004922952594,0.17052194211677094,0.16051695305955266,0.25307673454230606,0.2082385857016479,0.29715256096928866,0.17536825289257219,0.19074933969365793,0.17923834196084143,0.23201159561133813,0.25755803042669684,0.24190298053337647,0.14328519924023295,0.13034434748248366,0.3046810481183,0.18433137306187594,0.22427957533568105,0.2572809263276373,0.2745619016260912,0.2878249848071217,0.2523070246991084,0.04539584042373232,0.2920642641285007,0.17534174620034992,0.2740038206888631,0.33120168923112153,0.27554729995894306,0.272042339482452
Rv1187,0.3494586632166927,0.25654732553054177,0.3042075089907516,0.3200147003663985,0.46104958727694156,0.31239818632367394,0.3661565638118417,0.3225113109408659,0.33143758006616914,0.3710385711374317,0.2931033533971462,0.4135508996862467,0.3866009555579768,0.26964608202625023,0.3088257594966238,0.3066212250721725,0.4096310863244507,0.3217522274231416,0.36347619022349525,0.32509371176866925,0.30370323682170536,0.3075818727117705,0.31585350000614115,0.37122962516035896,0.3372946556874125,0.3193878768600364,0.35912953185307384,0.27528547067626485,0.3669595279029502,0.3595161166801553,0.45643964347230537,0.40332992933196965,0.31394743437170713,1.0,0.3812526359656517,0.28259215439381125,0.34058457276399495,0.46905301726011556,0.37076104787059694,0.3595906358188403,0.39691252701836793,0.4039642254352854,0.42155675390544467,0.233637737889168,0.296861886938457,0.2468207775979264,0.4305293962247122,0.4514546327720727,0.4171555565284171,0.3235269797717582,0.36263596436419465,0.3421437045161861,0.32650136090145243,0.3189895102088845,0.31031512951649054,0.22315610949717282,0.2983660769415342,0.32329834047761863,0.23980169776174023,0.2377224801236016,0.4145631986725405,0.3684985102116038,0.40874236479152654,0.3998381934465755,0.28861847972100896,0.32314349243674995,0.36409494363304507,0.3862603623866371,0.4105607765119882,0.3465991895317558,0.3445810903043331,0.3064945258630201,0.3999667445970775,0.24809558537954354,0.3225500808761351,0.3158338668498667,0.24633289467009212,0.29350283416881434,0.3259111927251017,0.3217054582932519,0.32382084842728553,0.2471534701960101,0.4035899799468987,0.425467633480953,0.3012295181603739,0.21627212582535718,0.42579607620384974,0.36974091722132923,0.3931626496263573,0.42747916260720303,0.4634979851006979,0.3583438235448225,0.3433613016189155,0.23025990361723567,0.3356925402990929,0.29952409232052385,0.44106133949966264,0.4729096654369539,0.36552548120658496,0.36928250814250557
Rv1217c,0.4111636741638684,0.26770936301082365,0.28752592244715214,0.30562790567368314,0.3417100259201387,0.3469905880576584,0.2962005721445387,0.29968737201026846,0.28044309801315914,0.360172408732135,0.252387397981099,0.40614272762399295,0.3469964327173523,0.20723461032624282,0.29646589611345675,0.2973971440970921,0.37079380965086717,0.28402681442071315,0.4119572134539377,0.345016210776758,0.3378617910505616,0.4020972058295574,0.3032123715085241,0.3316174333722211,0.29927916009766153,0.2817002117438403,0.2750937918452211,0.29178423343405224,0.30391146552554116,0.3114698010688548,0.39961643135062475,0.3119914104766117,0.2220314351412132,0.3812526359656517,1.0,0.2701317424703054,0.2952674592230863,0.4164324752377249,0.3491519929868369,0.42731819513768515,0.45134112719891656,0.3959294603960087,0.342298750115197,0.193890344470352,0.28833393027502363,0.2777086518646432,0.38564886942363474,0.39129616067887235,0.32182096126968424,0.305950193023252,0.36421482065860167,0.3179818479436207,0.28869486667321653,0.30820273774823803,0.3012509272177814,0.21526665267613787,0.25307224067979694,0.2761268448482697,0.21395447040212712,0.19786202630495128,0.3979714982015906,0.3284474085532596,0.3660744936730405,0.2945702603901569,0.27135066127349783,0.282198125995654,0.32153680548388214,0.3708014015887652,0.3679790260189043,0.30806416609657583,0.30640636707528374,0.26898008422881303,0.37965016037666294,0.20873777155419435,0.2838738114757218,0.27429081157571955,0.23361034539722894,0.2511673363955822,0.3469905880576584,0.3272335707032777,0.3092852190812849,0.30208440133407455,0.2992331366126058,0.3631737166684854,0.2963392706211456,0.17760957556075943,0.3445161975864254,0.3150093353133493,0.3780314586220188,0.40944548658158025,0.3833331076393796,0.3320980077595486,0.3052142025336226,0.29961794246059903,0.35786891524698683,0.36480677842737386,0.38728271845982226,0.3776157747809361,0.4215315662050444,0.42544341420001425
Rv1348,0.24852379443501474,0.2564032876148855,0.16028577822848028,0.24110087444276798,0.27944713156772244,0.16960272361892664,0.22896143116877224,0.15071422410138743,0.22562650181310304,0.2356273608381151,0.35237754626175294,0.2860631181316509,0.26098011438064017,0.2374837320655712,0.2673059190588695,0.3085855531193277,0.3119516742522796,0.2652847544199872,0.3170315862156043,0.21024637822268785,0.262083626780775,0.23237682365641896,0.19410547663317101,0.25329041677125963,0.24241343608778157,0.3020161909497377,0.26502855859367125,0.31026418517874066,0.32150541873844224,0.20481358312472112,0.3039379797148005,0.22736608708391753,0.2795309326866374,0.28259215439381125,0.2701317424703054,0.9999999999999999,0.30145803163515317,0.3030372647063268,0.26776572002862503,0.21921290450921382,0.2857584135037236,0.265461613806075,0.313080114086015,0.27871814323032457,0.3210724683974451,0.1958604811100061,0.30043333505052155,0.30501305738142065,0.24159289491273425,0.33758778582444626,0.26098011438064017,0.24040137291275263,0.3447601437834037,0.2836451755929152,0.3108264576050767,0.29731883354485705,0.21490416704823118,0.2579625547510728,0.2827498719123763,0.28552406172078465,0.34613864233995173,0.2503734080985146,0.30524749819722313,0.18348377233876306,0.31176115280678857,0.32587710433242173,0.33571912639352386,0.3731539541293533,0.3312642051253957,0.32923603839946214,0.3768125965190104,0.23634464454966175,0.287854717450531,0.28819567890257064,0.3619488264939107,0.33279244784046946,0.2630006722766928,0.2606581535794488,0.24823281464765048,0.1491615694424956,0.2624325257750835,0.2557286440415511,0.2277215527752827,0.27218697205290643,0.34773877581664253,0.2342168085662477,0.2830414977764469,0.30870216990324345,0.18978791641550177,0.3187719164715221,0.2975627147957303,0.31384872274254033,0.4223421749870582,0.13550778579376294,0.32222800025686466,0.19710272413399385,0.2900145010875911,0.2804931613560456,0.31992045307508743,0.3222280002568646
Rv1349,0.28226985591636494,0.2508654942883689,0.2693777877872983,0.26447622811015614,0.30121637878265534,0.2669074325744396,0.2732987976397287,0.28052167529670435,0.24033702063060883,0.32511682804998915,0.2541639293271861,0.3076242465552021,0.30327193242827616,0.19771873529155112,0.3026008168178251,0.2969028000729393,0.39355791788765054,0.3152667283645475,0.33697996672247393,0.24207665991666275,0.22045942186071726,0.21737259727012595,0.25965672732249306,0.33274879244102096,0.3130391809953627,0.28457634038070695,0.23499165902303074,0.26792629304908633,0.2638431822668136,0.3068542066179805,0.36207617983703666,0.31050718474827904,0.15679921222926224,0.34058457276399495,0.2952674592230863,0.30145803163515317,0.9999999999999999,0.37524365685230054,0.317810776710017,0.24739031346655052,0.31209030428203327,0.3510332646046941,0.35837673686334964,0.22573325696570148,0.2874971052818527,0.16389325390045817,0.35188836113479494,0.37066311793243395,0.280291360535851,0.24054090107037968,0.3135705680236974,0.2969829089165329,0.31992013445365036,0.3084575877726106,0.30067697349461364,0.21411954642532255,0.24004419204228925,0.2635994266866011,0.23200151535953167,0.22974096358128582,0.3893324954060743,0.28587569314459965,0.324991247788728,0.29337697040022276,0.3980981891179025,0.40893387950416843,0.4489735733462352,0.37847458499919284,0.4111712028284973,0.3497118643516873,0.33763543415557634,0.3003165734215762,0.3644644473708415,0.24043376979744965,0.31526258450617806,0.3068542066179806,0.21765580080557653,0.24034250528248605,0.28045717955342786,0.2422673214916185,0.2786415994456293,0.2406269607120451,0.2872361680704129,0.3397660884670258,0.2935963521520522,0.20919947123654292,0.2790279168344559,0.4102363782827101,0.25245109641896507,0.34429644401990595,0.3423713238524053,0.2960515688413844,0.3364402325209888,0.2221989912876448,0.27257711309468247,0.27776138779668597,0.3193821833786162,0.32340541522948413,0.28221127972716703,0.2860496314015638
Rv1460,0.3812174188172937,0.27507696294855455,0.325794094448399,0.34359965436149426,0.43061371891040906,0.3390752132815124,0.34738239003729954,0.3318266592439923,0.37337405848186733,0.3831611097308814,0.3206703341737991,0.4107741802852787,0.40590906399051163,0.28738545457447096,0.32920133559801995,0.3379590913781774,0.423330841216241,0.34298066058992077,0.3947039067973408,0.34900653841683554,0.32720579976534453,0.3485458125528579,0.33669274941576643,0.397180467735558,0.35954854065075,0.3404603158995525,0.35774382836155766,0.29913180461834427,0.3445680016501716,0.371601395949365,0.4616686034736743,0.36762130074008975,0.2788723686681767,0.46905301726011556,0.4164324752377249,0.3030372647063268,0.37524365685230054,0.9999999999999999,0.38383337069030604,0.36636938131569463,0.4301413508647373,0.433753281282419,0.4150342060164999,0.25908397357258667,0.3270631662207116,0.27378503807845683,0.4276534611977242,0.45660423481080126,0.392693752536119,0.3521156772777478,0.3991019356324618,0.3647175179841628,0.34804313039989193,0.3529147584249236,0.3414109280052818,0.2521284349670808,0.3329001207226016,0.360397937208121,0.26493707306953307,0.2634215779468636,0.4419150750741684,0.3952341845868469,0.4398172203069325,0.37494193348936294,0.31660682467421986,0.3512294714736285,0.3948764741351097,0.4117448861569016,0.44151334936542863,0.37020720888870345,0.36731571658694073,0.32671629281200415,0.4278048697562028,0.2728188739467653,0.3462986337229047,0.34487709562938196,0.28321254696676845,0.32372374242838253,0.3525092550121587,0.3192205046115042,0.3476514528122221,0.2683097858329647,0.376570563266239,0.4432285284694428,0.32600593355425067,0.2390599772308068,0.4004235245460798,0.4033695942653146,0.3766790130101614,0.45713080645162857,0.4582050145622012,0.3577784845376716,0.36601544919654705,0.2561881797212364,0.3488637889781652,0.32608465276524934,0.4366380563485981,0.44231022792998115,0.3954321561170328,0.3989543109909201
