feature1,Rv0013,Rv0042c,Rv0058--Rv3274c,Rv0105c,Rv0132c,Rv0156,Rv0157,Rv0171,Rv0173,Rv0247c,Rv0254c,Rv0276,Rv0285,Rv0286,Rv0388c,Rv0397,Rv0418,Rv0429c,Rv0431,Rv0433,Rv0554,Rv0821c,Rv0839,Rv0934,Rv0935,Rv0956,Rv1013,Rv1025,Rv1070c--Rv1260,Rv1098c,Rv1168c,Rv1190,Rv1276c,Rv1450c,Rv1473,Rv1512,Rv1577c,Rv1601,Rv1621c,Rv1622c,Rv1658,Rv1747,Rv1751,Rv1759c,Rv1854c,Rv1992c,Rv2056c,Rv2137c,Rv2156c,Rv2159c,Rv2160A,Rv2160c,Rv2161c,Rv2163c--Rv2497c,Rv2258c,Rv2259,Rv2377c,Rv2464c,Rv2484c--Rv3536c,Rv2490c,Rv2495c,Rv2496c,Rv2499c,Rv2523c,Rv2546,Rv2558,Rv2633c,Rv2780,Rv2781c,Rv2837c,Rv2914c,Rv2928,Rv2937,Rv2993c,Rv3030,Rv3083,Rv3087,Rv3160c,Rv3211,Rv3224B,Rv3244c,Rv3245c,Rv3271c,Rv3290c,Rv3291c,Rv3334,Rv3343c,Rv3345c,Rv3370c,Rv3371,Rv3613c,Rv3614c,Rv3615c,Rv3616c,Rv3677c,Rv3752c,Rv3805c,Rv3843c,Rv3860,Rvns02
Rv0254c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0276,0.04891015875992633,0.2875819457754009,0.4141665919310562,0.0,0.0,0.26248305565780594,0.36312076198780835,0.4913839466859173,0.27833885747092246,0.25797239443992204,0.0,1.0,0.31004258559780123,0.3949686098860449,0.0,0.0,0.39866181815373386,0.349402747443881,0.2713562110598316,0.11947996270543441,0.10488120806853457,0.05777917433217786,0.17013742245656716,0.1972833604057571,0.16585508004044652,0.48563195116805496,0.35948937327237707,0.2657582589617854,0.36312076198780835,0.32031255617372506,0.47728292072470085,0.0,0.0,0.0,0.4101681316422242,0.31004258559780123,-0.05385569202120783,0.013168589784439064,0.25523079270603116,0.29962059711361594,0.2394645942864938,0.10800855728504875,0.31106147582435545,0.0,0.4772829207247009,0.171940098710156,0.0,0.4913839466859173,0.36312076198780835,0.27165230285424763,0.36312076198780835,0.36312076198780835,0.36312076198780835,0.3041850600350911,0.3583193871286106,0.3408737406774879,0.2712621336594163,0.3018897107783092,0.19728336040575722,0.0,0.061804468879250035,0.015109230464600196,-0.08552808525674455,0.2507383009191652,0.0,0.3088148663558973,0.1880512538468764,0.23238447796127687,0.31004258559780123,0.25193361399842323,0.0,0.36312076198780835,0.32083606151127203,0.2907940538859395,0.3007519147900276,0.25432472048041493,-0.054061012618986604,0.26451146043670853,0.4141665919310562,0.21850108468577675,-0.10357965504514471,0.10800855728504878,0.2570545872987474,0.2378720388601798,0.2836645678341488,0.10715678897588198,0.0,0.0,0.0,0.5,0.27323212382442713,0.2645114604367084,0.2561407342727967,0.3018897107783091,0.1670150517816712,0.0,0.2639605702592512,0.42237086842523375,0.0,0.30549203600222313
Rv0285,0.2403443172836219,0.36283018565499586,0.268294492047412,0.0,0.0,0.2715371471202826,0.23522732708872413,0.31831540482699544,0.291811089462895,0.4187234144357316,0.0,0.31004258559780123,0.9999999999999999,0.3700404615246365,0.0,0.0,0.37460013876585563,0.31287149658612307,0.1460279193936337,0.2228056390367027,0.3241784262861832,0.10967056751872706,0.2394971615431139,0.22050121392011118,0.4065219418233959,0.31276894602051764,0.41567950531813214,0.41025140528148674,0.23522732708872413,0.49446695208246166,0.3046799602049703,0.0,0.0,0.0,0.23769187699658276,0.49999999999999994,0.19706759833165438,0.34346910348166193,0.4144594139278918,0.4836940022762636,0.3696618374344531,0.2373678770893989,0.48018604608718896,0.0,0.30467996020497035,0.3732789681544565,0.0,0.31831540482699544,0.23522732708872413,0.2985251600105269,0.23522732708872413,0.23522732708872413,0.23522732708872413,0.4908334318860167,0.4342416999684776,0.4405365467349049,0.4394175723307071,0.487242795289694,0.37315100785858796,0.0,0.29373344944342966,0.3482272718943103,0.25820611643985203,0.40747631065468337,0.0,0.4767179518305739,0.41358966855762447,0.3587322517149972,0.49999999999999994,0.3627403916106391,0.0,0.23522732708872413,0.3033365388546921,0.23598435394444164,0.3526735121166057,0.313390264049713,-0.0834540626677893,0.4289007911828499,0.268294492047412,0.35753846387293026,0.3127031359477023,0.2373678770893991,0.4172957494128531,0.36720340734017876,0.4378933999535979,0.3109895526870884,0.0,0.0,0.0,0.31004258559780123,0.4424884198010222,0.4289007911828499,0.4158744382353126,0.35430804250129666,0.40858501937521946,0.0,0.4074763106546833,0.36954426366452536,0.0,0.4715884938508581
Rv0286,0.19234475088841127,0.36700041107560066,0.3398491747735321,0.0,0.0,0.20071159878939188,0.29796293015646236,0.40321076598560995,0.21628757158845466,0.3305618907541958,0.0,0.3949686098860449,0.3700404615246365,0.9999999999999999,0.0,0.0,0.4771767007926513,0.41766068437395526,0.20944222621948874,0.20840458150136384,0.18285060970350261,0.018960300784161634,0.12557136924223658,0.3039576505147,0.24303217758111512,0.39768198643910724,0.2585284373090515,0.30029300121156566,0.29796293015646236,0.3657596786703435,0.38963993834070526,0.0,0.0,0.0,0.32412025592695,0.3700404615246365,0.041789283973461606,0.13993065165028504,0.3271956685142784,0.3574187786158959,0.2684577666634136,0.3006743691641723,0.3547009403063513,0.0,0.3896399383407053,0.26470642322985355,0.0,0.40321076598560995,0.29796293015646236,0.380431736552803,0.29796293015646236,0.29796293015646236,0.29796293015646236,0.36294736744926187,0.27207752964437604,0.4073474249474253,0.3230411355208932,0.36016733173900717,0.30395765051470003,0.0,0.023169365600653306,0.14297131740044314,0.1114195217549549,0.29812352872402387,0.0,0.35201307313022057,0.2584346227210185,0.2832017683110021,0.3700404615246365,0.18022558084158288,0.0,0.29796293015646236,0.24946130595044214,0.3467243919521797,0.21202567939482037,0.30248037874628203,-0.06588294753891279,0.3148491714004422,0.3398491747735321,0.2588999376570661,0.06180927527516951,0.07045223609270385,0.30579588370887467,0.2665216332379887,0.32185458695208813,0.22907722850151843,0.0,0.0,0.0,0.3949686098860449,0.3254310586596984,0.3148491714004422,0.3046860562935823,0.2132435476868339,0.24451986367338363,0.0,0.2981235287240238,0.33616518765866377,0.0,0.3480358980274261
Rv0388c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0418,0.16798124493914302,0.3474727568815138,0.34296879201027103,0.0,0.0,0.2033748020223586,0.3006980560941512,0.4069120056794976,0.21895024234195434,0.3117123917604617,0.0,0.39866181815373386,0.37460013876585563,0.4771767007926513,0.0,0.0,1.0,0.4221398569736494,0.21210447356642856,0.18781097049574205,0.20296042628291247,0.02072597883350564,0.12750930276178743,0.30749293436222647,0.24663921639420197,0.40137772806779104,0.2622800476435836,0.3209277198271646,0.3006980560941512,0.37033026775308364,0.3933284952449115,0.0,0.0,0.0,0.32779186377903297,0.37460013876585563,0.044900963233962754,0.1426846951236477,0.30840136385647676,0.3620126385198659,0.27351988305628744,0.30343438453073834,0.3593029792098759,0.0,0.3933284952449115,0.24462493401983623,0.0,0.4069120056794976,0.3006980560941512,0.38399308503462626,0.3006980560941512,0.3006980560941512,0.3006980560941512,0.3675255006902302,0.2758027406353266,0.4118382703182747,0.32776261304258114,0.3647532225256461,0.3074929343622265,0.0,0.02492299267497044,0.14571966547490364,0.11339471790052377,0.31875684416551137,0.0,0.356623499348459,0.26221621477299567,0.2649785997860227,0.37460013876585563,0.18336251312315624,0.0,0.3006980560941512,0.25252347404651837,0.3675872006876844,0.21591651199712258,0.32311745640460354,-0.06528368141459605,0.31960967663117434,0.34296879201027103,0.2796919217924851,0.06385306425404924,0.07211573182148646,0.3264383049724035,0.2715998585329154,0.3265814916901315,0.23217499340076692,0.0,0.0,0.0,0.39866181815373386,0.3301418301155037,0.3355165909838519,0.32532645465452514,0.2171296586029557,0.24812390202445797,0.0,0.30297582582697513,0.33983369432001254,0.0,0.35265929267189194
Rv0429c,0.12698372930610072,0.2843750238800574,0.30140843946571955,0.0,0.0,0.16720080869043324,0.26425999667922984,0.3576031274240561,0.18290470411621917,0.24606114931571013,0.0,0.349402747443881,0.31287149658612307,0.41766068437395526,0.0,0.0,0.4221398569736494,1.0,0.17601179604256612,0.1355555864506986,0.2647501467609069,0.16868661898503484,0.10102758435089634,0.25976483700869685,0.197421556732037,0.3521038279225372,0.21113440248715346,0.36517953043001,0.26425999667922984,0.3084137972187471,0.3440939600136858,0.0,0.0,0.0,0.4272978212065212,0.31287149658612307,0.13171512220145806,0.1047518627487263,0.24246208506132624,0.299701721291228,0.3290492962957315,0.26666474166813503,0.29685508491880813,0.0,0.3440939600136859,0.187942298863654,0.0,0.3576031274240561,0.26425999667922984,0.33648934836202415,0.26425999667922984,0.26425999667922984,0.26425999667922984,0.30548031411320714,0.22513629625176074,0.3513744338122424,0.3911413846744072,0.3025765471936625,0.2597648370086969,0.0,0.0002576012269385575,0.10789112870774988,0.08627520962162255,0.3627093188971091,0.0,0.2940359092582582,0.21064506280434453,0.3193204789670326,0.31287149658612307,0.14031773873944497,0.0,0.26425999667922984,0.21107540601906238,0.4182727544118122,0.2934301101109571,0.367671203556735,-0.07428546258504469,0.3817800195413019,0.30140843946571955,0.3182578454745285,0.03537663075688757,0.049094354872346,0.3714499544894102,0.32686095925199476,0.2621095332268749,0.19006435806762687,0.0,0.0,0.0,0.349402747443881,0.3938748564499947,0.3817800195413019,0.37018479429318135,0.2948626772843275,0.19896030106800103,0.0,0.36270931889710906,0.2904681230126712,0.0,0.2898570935040671
Rv0431,0.2378450673043473,0.27666250536261916,0.16038451957882915,0.0,0.0,0.29196981215131684,0.39525600951738893,0.27726890258411757,0.3081346849712049,0.24919340173333288,0.0,0.2713562110598316,0.1460279193936337,0.20944222621948874,0.0,0.0,0.21210447356642856,0.17601179604256612,1.0,0.2857714428284296,0.13521367952749935,0.07502709442907517,0.19118097753102736,0.23724047375991594,0.18040792378221995,0.28547697002009764,0.17278475356530015,0.09939763995284917,0.39525600951738893,0.14327090642239626,0.2675316117947879,0.0,0.0,0.0,0.22035976913329403,0.1460279193936337,-0.03289687030532291,0.03121878241778903,0.24665578201848332,0.1378652937191569,0.0765201937171631,0.12531900515029218,0.13609390181106118,0.0,0.267531611794788,0.1539802889758527,0.0,0.27726890258411757,0.39525600951738893,0.28340649249144906,0.39525600951738893,0.39525600951738893,0.39525600951738893,0.14145335620200503,0.18264793540201965,0.16961474072670435,0.12450261944381762,0.1396516340758155,0.226104166119801,0.0,0.07902217387454429,0.033105928784972406,-0.07857444982989135,0.09787704880262296,0.0,0.13433703746518788,-0.007313013856088841,0.079346024146284,0.1460279193936337,0.06218319233469751,0.0,0.39525600951738893,0.1058148709061674,0.14046418619601142,0.13875656855682106,0.1009256493162033,0.2742411746977371,0.10947356883909795,0.16038451957882915,0.06938498348273697,-0.0951583843401947,0.12531900515029215,0.10323211353781905,0.07508583517679837,0.114249413592453,-0.10915415288671367,0.0,0.0,0.0,0.2713562110598316,0.11667050337671976,0.10947356883909794,0.102461323642269,0.13965163407581546,0.19182651769586867,0.0,0.09787704880262296,0.22905421077043492,0.0,0.13172808857803003
Rv0433,0.37735976667781057,0.3508640480131245,0.03920160210777139,0.0,0.0,0.16020359920879768,0.22590576025278394,0.11193718309116915,0.14319903982379822,0.30565531101033716,0.0,0.11947996270543441,0.2228056390367027,0.20840458150136384,0.0,0.0,0.18781097049574205,0.1355555864506986,0.2857714428284296,1.0,0.20431867445689367,-0.03446628044322544,0.07110732958217017,0.35836381411412954,0.2928656601486403,0.11698074185052566,0.14224453963932476,0.15321895354377407,0.22590576025278394,0.2290890184244557,0.10179409683963468,0.0,0.0,0.0,0.0503001593431758,0.2228056390367027,0.20219359837296014,0.2117737619812697,0.30141755890333644,0.2088564643436801,0.23173822704512548,0.2279614847353372,0.21672073991574267,0.0,0.1017940968396347,0.26031655909430784,0.0,0.11193718309116915,0.22590576025278394,0.3003113648995832,0.22590576025278394,0.22590576025278394,0.22590576025278394,0.21499175707738377,0.14531675942036237,0.2629584944306172,0.17681513720958708,0.21191168132176025,0.35836381411412954,0.0,0.14567517928789456,0.21593270829398092,0.24797394825756086,0.1400497509070045,0.0,0.21369073989900794,0.1412829969353687,0.27263262577270103,0.2228056390367027,0.06714665482498211,0.0,0.22590576025278394,0.009167718104156218,0.22214064010183424,0.07921926545923527,0.2648582435280627,0.15674059235267182,0.16009069158666242,0.03920160210777139,0.20876164549156853,0.16960590038370252,0.22796148473533723,0.14931379870388206,0.22920901482822312,0.2997134901836853,0.11744473607931323,0.0,0.0,0.0,0.11947996270543441,0.17249092451019724,0.1600906915866623,0.1479813817285115,0.08060668084700336,0.30252690621362116,0.0,0.15057716891554912,0.060120899019899886,0.0,0.20918942203252583
Rv0554,0.22543313849722,0.19093032526587878,0.03849425934304442,0.0,0.0,0.25882928818592554,0.2250876536535097,0.11103034746177938,0.2792323249607079,0.247547939770645,0.0,0.10488120806853457,0.3241784262861832,0.18285060970350261,0.0,0.0,0.20296042628291247,0.2647501467609069,0.13521367952749935,0.20431867445689367,0.9999999999999999,0.286562022539274,0.22917343327241074,0.2064435004169217,0.40738209252839913,0.10691189576811108,0.23640510617109217,0.41118884013670093,0.2250876536535097,0.319097505047002,0.10087466232133209,0.0,0.0,0.0,0.1900694890547713,0.3241784262861832,0.3603240547761545,0.3486980995895339,0.2609554598617069,0.3273340592701338,0.3167602886467589,0.22713593343096267,0.30590357326943557,0.0,0.12349229961311066,0.20107356180985056,0.0,0.11103034746177938,0.2250876536535097,0.2852341178105324,0.2250876536535097,0.2250876536535097,0.2250876536535097,0.3340102629394823,0.25266171712401647,0.2615535405665657,0.3882138196526826,0.3306559506076185,0.35706601718792297,0.0,0.28107181998388964,0.35361474476129967,0.24707592280088037,0.4258321673867657,0.0,0.3207841445032415,0.2349645324489434,0.3053766162252322,0.3241784262861832,0.2219037294882341,0.0,0.2250876536535097,0.10198953193406271,0.2025569606227056,0.3399098560366791,0.29820049121382425,-0.08721347340648687,0.3775521971258714,0.03849425934304442,0.33888708719529786,0.2992238020628201,0.22713593343096253,0.39740299500988185,0.33159004151728066,0.2660578346303054,0.11643184736774907,0.0,0.0,0.0,0.10488120806853457,0.3913207422499102,0.40935350526001146,0.4135153720562277,0.323368767123153,0.3901536532574118,0.0,0.3732494753859303,0.17693007007140715,0.0,0.29790147102758613
Rv0821c,-0.12033897933361766,-0.04081126546305463,-0.08216786772886242,0.0,0.0,0.24571052629259238,0.1260617327083189,0.06127684139883915,0.26046562411066343,0.0689401353393248,0.0,0.05777917433217786,0.10967056751872706,0.018960300784161634,0.0,0.0,0.02072597883350564,0.16868661898503484,0.07502709442907517,-0.03446628044322544,0.286562022539274,1.0,0.13696958845094534,0.029852262210970013,0.14233664103214777,0.058934304378328084,0.1351366013630212,0.22247235382679179,0.1260617327083189,0.10702775426602042,0.05549992015573458,0.0,0.0,0.0,0.2126497174479263,0.10967056751872706,0.287603564702674,0.18507293851684958,0.066668335887044,0.10183498188751094,0.19836685629087086,0.12398460757228834,0.10013007275207586,0.0,0.0554999201557346,-0.029859832897154857,0.0,0.06127684139883915,0.1260617327083189,0.06487540733443246,0.1260617327083189,0.1260617327083189,0.1260617327083189,0.10528342164833332,0.144448057144448,-0.008782206985567654,0.23966800194005974,0.10355263309024047,0.02985226221097,0.0,0.2582688200750724,0.1878102074076628,-0.07907820194334693,0.24405465429726905,0.0,0.09843752130313592,0.1321357274533411,0.1918333441008202,0.10967056751872706,0.0235070412770174,0.0,0.1260617327083189,0.0628779691650237,0.1237577560251127,0.2907642927128824,0.09383403789756516,-0.04998413866407627,0.23347801074848135,-0.08216786772886242,0.19111846241310634,0.07723262777908622,0.12398460757228831,0.2266340514855045,0.19689901095234355,0.07896383116534403,-0.10985395588028432,0.0,0.0,0.0,0.05777917433217786,0.24147338879309613,0.23347801074848132,0.24908464516997048,0.2918301477997685,0.14338920391255816,0.0,0.22083125965484182,0.1878102074076628,0.0,0.09592104949497571
Rv0839,0.1265367133120384,0.06516835651635829,0.2187570278950238,0.0,0.0,0.39240342369476544,0.25721402052151626,0.1743464553572681,0.41036336553201386,0.2005661384579976,0.0,0.17013742245656716,0.2394971615431139,0.12557136924223658,0.0,0.0,0.12750930276178743,0.10102758435089634,0.19118097753102736,0.07110732958217017,0.22917343327241074,0.13696958845094534,1.0,0.13766454152168672,0.273494387862695,0.1715241216257391,0.26581515054835725,0.1965080941679797,0.25721402052151626,0.23684686300124938,0.16741106079723206,0.0,0.0,0.0,0.13350465142789208,0.2394971615431139,0.031382564452466157,0.09185271406022681,0.19852370642110584,0.23168668120118832,0.17706592159272785,-0.058137699543065344,0.23000639010098506,0.0,0.16741106079723206,0.2242727995816014,0.0,0.1743464553572681,0.25721402052151626,0.17870838057752242,0.25721402052151626,0.25721402052151626,0.25721402052151626,0.23510642745433405,0.27576481203958625,0.09628204569302189,0.21047852261074096,0.2333865329084273,0.13766454152168672,0.0,0.14122169127907364,0.09373552616088453,-0.06324153799508497,0.19517883959571375,0.0,0.22834519264013944,0.05469152919495623,0.1718307120794232,0.2394971615431139,0.2940155832388782,0.0,0.25721402052151626,0.3574818821833992,0.06712861081397437,0.23253413220484515,0.044030512664150354,-0.03997402225635338,0.20544104414377662,0.2187570278950238,0.17125889448010428,0.12764884326965892,-0.05813769954306531,0.19988229501677,0.17588834753386554,0.20974845269470105,-0.08785395916931109,0.0,0.0,0.0,0.17013742245656716,0.2119494411160853,0.2054410441437766,0.19920149503138962,0.23338653290842726,0.2746251889638099,0.0,0.19517883959571372,0.32404394424659744,0.0,0.22588821138734658
Rv0934,0.19297620501149915,0.2057871269580855,0.10756263780267854,0.0,0.0,0.2173678696574096,0.31519052894782607,0.20306888470937765,0.23296117484957002,0.1743632054739514,0.0,0.1972833604057571,0.22050121392011118,0.3039576505147,0.0,0.0,0.30749293436222647,0.25976483700869685,0.23724047375991594,0.35836381411412954,0.2064435004169217,0.029852262210970013,0.13766454152168672,0.9999999999999999,0.2655532859681513,0.20975081202884804,0.09688512947998099,0.16035301895731438,0.31519052894782607,0.21691168049200188,0.19352985882566484,0.0,0.0,0.0,0.14640531462990777,0.22050121392011118,0.20339718757367764,0.15706557614593264,0.17139524367442402,0.20988485764491258,0.26784989953126903,0.318058737736754,0.20758547477747377,0.0,0.19352985882566487,0.09987195652072232,0.0,0.20306888470937765,0.31519052894782607,0.40285344550169927,0.31519052894782607,0.31519052894782607,0.31519052894782607,0.2145473672127106,0.10735299679285425,0.25135541158845087,0.1886022133190086,0.21220529369044686,0.32611775691906403,0.0,0.033992728520915276,0.1600752128311091,0.12372330185021935,0.15841386445917524,0.0,0.20530657799356003,0.09788047065984723,0.26772260255766206,0.22050121392011118,0.006027552548718126,0.0,0.31519052894782607,0.05238191194614152,0.3506855268172567,0.059782627214417856,0.30015176325485377,-0.04415476511199164,0.17324075604503797,0.10756263780267854,0.2588066634641946,0.07446956787670624,0.08078344813552843,0.16524979342701052,0.2660167753950204,0.3186102326422218,0.04096160990995395,0.0,0.0,0.0,0.1972833604057571,0.18248526605982596,0.17324075604503797,0.16426468818688578,0.06078030711252629,0.2759610362063409,0.0,0.1584138644591753,0.15521880752703546,0.0,0.2019254440496295
Rv0935,0.28820746383090834,0.26907979654895026,0.07373530726647495,0.0,0.0,0.3131120572659311,0.26861843963494014,0.1571571243536897,0.33323440983593205,0.3366605810759026,0.0,0.16585508004044652,0.4065219418233959,0.24303217758111512,0.0,0.0,0.24663921639420197,0.197421556732037,0.18040792378221995,0.2928656601486403,0.40738209252839913,0.14233664103214777,0.273494387862695,0.2655532859681513,1.0,0.15322065151572495,0.31912715601765146,0.359254344675318,0.26861843963494014,0.41349265701314913,0.14746274680076366,0.0,0.0,0.0,0.09891511101191351,0.4065219418233959,0.2735277858596514,0.4172003210366028,0.3517019860193512,0.4119402811953089,0.30517376607551894,0.27106284610870424,0.40115775616697824,0.0,0.17157372567597043,0.2794257803931423,0.0,0.1571571243536897,0.26861843963494014,0.35709213502877396,0.26861843963494014,0.26861843963494014,0.26861843963494014,0.41814100669945553,0.32226875291490475,0.3343915909009239,0.35452047658705366,0.4150226918819691,0.42612073486415875,0.0,0.3354296536657135,0.42200200423212697,0.29485912610871706,0.34561331485935115,0.0,0.41745864407787614,0.31819469856884425,0.29561300078072406,0.4065219418233959,0.2606365153965752,0.0,0.26861843963494014,0.14955020837507127,0.13468449118290993,0.2737997829437528,0.22692475321452157,-0.0730801508739219,0.3454512561372146,0.07373530726647495,0.2834519491593864,0.357092135028774,0.2710628461087042,0.35417424361095473,0.32155750783114434,0.36455195366255677,0.16783669460241096,0.0,0.0,0.0,0.16585508004044652,0.35716599223035544,0.3642851486318834,0.3529354304423613,0.2557720567190235,0.48143667779576016,0.0,0.356824213324811,0.23365162951950055,0.0,0.3937259419360101
Rv0956,0.06059577518353524,0.2994196497353533,0.41655511572413273,0.0,0.0,0.26442066330033986,0.36521490139129187,0.4942177876355788,0.28029379798790494,0.269691048180022,0.0,0.48563195116805496,0.31276894602051764,0.39768198643910724,0.0,0.0,0.40137772806779104,0.3521038279225372,0.28547697002009764,0.11698074185052566,0.10691189576811108,0.058934304378328084,0.1715241216257391,0.20975081202884804,0.15322065151572495,1.0,0.3477938843798772,0.2553786209126467,0.36521490139129187,0.309238007238003,0.4800932195518807,0.0,0.0,0.0,0.41289320063666796,0.31276894602051764,-0.05242385495845478,0.014388192895622641,0.26694469407907295,0.30236089837701624,0.22931393911812378,0.10915651357118956,0.3001208465088836,0.0,0.4800932195518808,0.1833507285370024,0.0,0.4942177876355788,0.36521490139129187,0.25599310055637714,0.36521490139129187,0.36521490139129187,0.36521490139129187,0.30691882995143843,0.3610198156756175,0.3435770480024551,0.2830197251574503,0.30462668009546656,0.1991906704540791,0.0,0.06295663807148345,0.016324769452590922,-0.08503766788122614,0.25359925089322166,0.0,0.297905906329006,0.1758031145516576,0.23105198717242198,0.31276894602051764,0.2541521226262059,0.0,0.36521490139129187,0.3230851342512814,0.3026512781126987,0.30349053359378303,0.2571730959831475,-0.03393498030168707,0.2673277287533702,0.41655511572413273,0.2215104039697887,-0.10298573010888716,0.10915651357118956,0.2598938468450563,0.22773227233073542,0.27308444891971245,0.10868211551517938,0.0,0.0,0.0,0.48563195116805496,0.27602482459366423,0.2673277287533702,0.2589830025094686,0.30462668009546645,0.16412198797244365,0.0,0.25359925089322166,0.42510761428169647,0.0,0.2946292755168955
Rv1013,0.12325575515607667,0.29386372520507364,0.2977769771273031,0.0,0.0,0.30375281622207134,0.26107611029837124,0.3532946140604551,0.3238777786654319,0.34390822895017376,0.0,0.35948937327237707,0.41567950531813214,0.2585284373090515,0.0,0.0,0.2622800476435836,0.21113440248715346,0.17278475356530015,0.14224453963932476,0.23640510617109217,0.1351366013630212,0.26581515054835725,0.09688512947998099,0.31912715601765146,0.3477938843798772,0.9999999999999999,0.3474609167839592,0.26107611029837124,0.4223817497467082,0.3397808495652935,0.0,0.0,0.0,0.2738943378445611,0.41567950531813214,0.10403415112589585,0.2334878741985719,0.3401181464900068,0.41665856493723985,0.3110858917481698,0.046981985074242616,0.4097172592333277,0.0,0.3397808495652935,0.2890474959310564,0.0,0.3532946140604551,0.26107611029837124,0.17025860665157713,0.26107611029837124,0.26107611029837124,0.26107611029837124,0.4076228537315055,0.48195987838760224,0.34601670298596615,0.3622624649654921,0.4121395788770562,0.25552057495963476,0.0,0.32601138394217566,0.2284994322655344,0.08381113349066746,0.3339046317633284,0.0,0.4066395734751786,0.3300146972983155,0.3012505195287804,0.41567950531813214,0.40574977688486846,0.0,0.26107611029837124,0.33890606481297825,0.14610443794491734,0.4028990351694035,0.23529707258483432,-0.07519139178840983,0.35294282153798884,0.2977769771273031,0.28919303499960236,0.170258606651577,0.26345188217399435,0.35745748385961845,0.3088752662203625,0.3721212402026379,0.18628616907311993,0.0,0.0,0.0,0.35948937327237707,0.3649808073365164,0.3529428215379888,0.34137622832990633,0.40446472638400116,0.32905358858056943,0.0,0.34498063679749474,0.4101529364580157,0.0,0.4020859421187653
