,0
Rv0666,0.5
Rv0253,0.5
Rvnt21,0.81
Rv0085,0.8466666666666667
Rv3249c,0.5
Rv1534,0.5
Rv2590,0.5
Rv0280,0.5
Rv1735c,0.5
Rv1736c,0.5
Rv3131,0.5
Rv2028c,0.5
Rv3128c,0.5
Rv2624c,0.5
Rv2029c,0.5
Rv3129,0.5
Rv2759c,0.5216666666666666
Rv2570,0.5183333333333333
Rv1686c,0.5216666666666666
Rv1027c,0.6266666666666667
Rv3361c,0.5316666666666666
Rv3352c,0.735
Rv3022c,0.7983333333333333
Rv2283,0.6083333333333333
Rv3065,0.6833333333333333
Rv0521,0.76
Rv1089,0.7616666666666667
Rv3638,0.7816666666666666
Rv0327c,0.8083333333333333
Rvnt18,0.775
Rv2577,0.7816666666666666
Rv1664,0.795
Rv2034,0.5
Rv0839,0.49666666666666665
Rv0371c,0.77
Rv3358,0.8283333333333334
Rv3446c,0.865
Rv2309A,0.865
Rv3622c,0.8616666666666667
Rv3018A,0.8766666666666667
Rv3022A,0.8766666666666667
Rv0396,0.8716666666666667
Rvnt02,0.495
Rv3110,0.835
Rv2635,0.5
Rv1554,0.85
Rv3250c,0.5
Rv2631,0.5
Rvnt28,0.5
Rvnt38,0.5
Rv2159c,0.49833333333333335
Rv3654c,0.7683333333333333
Rv2365c,0.7933333333333333
Rv1930c,0.7383333333333333
Rv3287c,0.5
Rv1973,0.7
Rv3229c,0.49
Rv0081,0.5
Rv2004c,0.5
Rvnt10,0.49
Rv3614c,0.5
Rv1996,0.5
Rv0860,0.5
Rv0859,0.5
Rv1385,0.7616666666666667
Rv2005c,0.5
Rv1739c,0.5
Rv3127,0.5
Rv3134c,0.5
Rv1738,0.5
Rv2623,0.5
Rv3130c,0.5
Rv0079,0.5
Rv2030c,0.5
Rv2031c,0.5
Rv0080,0.5
Rv1130,0.5
Rv0232,0.5
Rv2660c,0.5
Rv1394c,0.5
Rv1663,0.7116666666666667
Rv0100,0.5
Rv2321c,0.6283333333333333
