feature1,Rv0096,Rv0124,Rv0160c,Rv0193c,Rv0278c,Rv0325,Rv0358,Rv0388c,Rv0395,Rv0396,Rv0417,Rv0453,Rv0467,Rv0516c,Rv0532,Rv0573c,Rv0592,Rv0601c,Rv0602c,Rv0603,Rv0620,Rv0630c,Rv0649,Rv0650,Rv0661c,Rv0689c,Rv0746,Rv0767c,Rv0832,Rv0915c,Rv0976c,Rv0977,Rv1004c,Rv1034c,Rv1035c,Rv1040c,Rv1050,Rv1087,Rv1134,Rv1135c,Rv1221,Rv1226c,Rv1325c,Rv1450c,Rv1452c,Rv1537,Rv1552,Rv1563c,Rv1569,Rv1662,Rv1759c,Rv1801,Rv1803c,Rv1871c--Rv1872c,Rv2039c,Rv2098c,Rv2236c,Rv2249c,Rv2264c,Rv2309A,Rv2331,Rv2371,Rv2487c,Rv2490c,Rv2491,Rv2529,Rv2654c,Rv2667,Rv2739c,Rv2807,Rv2812,Rv2813,Rv2833c,Rv2930,Rv2943,Rv2974c,Rv3018A,Rv3022A,Rv3111,Rv3166c,Rv3293,Rv3296,Rv3312A,Rv3315c,Rv3333c,Rv3344c,Rv3345c,Rv3350c,Rv3388,Rv3394c,Rv3446c,Rv3467,Rv3511,Rv3561,Rv3590c,Rv3655c,Rv3656c,Rv3658c,Rv3903c,Rvnt05
Rv0689c,0.4808653759094351,0.46208626345278037,0.48782452170517693,0.4605241716408544,0.46208626345278037,0.4421709680778499,0.4896317629393587,0.46208626345278037,0.49482220950993006,0.4512874027122517,0.48278685974985824,0.4930740580373929,0.42227458701267995,0.3487114752104639,0.4499206366646769,0.4896317629393587,0.48278685974985824,0.4930740580373929,0.48278685974985824,0.46208626345278037,0.466812698346906,0.4827868597498583,0.46208626345278037,0.46208626345278037,0.44376073529488574,0.9999999999999999,0.457419653323214,0.48782452170517693,0.48278685974985824,0.46208626345278037,0.4827868597498583,0.47742934356086697,0.46208626345278037,0.48278685974985824,0.46208626345278037,0.49999999999999994,0.4896317629393587,0.457419653323214,0.4546485341702286,0.46208626345278037,0.392551885307053,0.4827868597498583,0.4437082042758687,0.46208626345278037,0.46208626345278037,0.44825862785519055,0.49999999999999994,0.44825862785519055,0.4930740580373929,0.48782452170517693,0.457419653323214,0.48782452170517693,0.48782452170517693,0.4234059286453963,0.4497699559050631,0.457419653323214,0.4930740580373929,0.48278685974985824,0.4827868597498583,0.4896317629393587,0.4322472236030859,0.47742934356086697,0.46208626345278037,0.457419653323214,0.3974476891995555,0.4827868597498583,0.4546485341702286,0.4476239226841739,0.48278685974985824,0.4896317629393587,0.4827868597498583,0.4930740580373929,0.48278685974985824,0.4155539075288694,0.48278685974985824,0.4930740580373929,0.4558770916459904,0.4558770916459904,0.4558770916459904,0.4827868597498583,0.48278685974985824,0.48278685974985824,0.35933166356146184,0.3961242421572615,0.4896317629393587,0.4512874027122517,0.457419653323214,0.48278685974985824,0.457419653323214,0.4930740580373929,0.4896317629393587,0.4930740580373929,0.4499206366646769,0.48278685974985824,0.46208626345278037,0.49999999999999994,0.4896317629393587,0.48278685974985824,0.48278685974985824,0.44835787058943605
Rv0746,0.438679256020244,0.49495049896668997,0.45583079737383103,0.4256058130691834,0.49495049896668997,0.4746677233946326,0.4479343825195106,0.49495049896668997,0.462206065665726,0.49329690955951405,0.4416723960315659,0.451083529380269,0.3799241942115901,0.36314111114138725,0.4932758748028806,0.4479343825195106,0.4416723960315659,0.451083529380269,0.4416723960315659,0.49495049896668997,0.48993917147396165,0.44167239603156583,0.49495049896668997,0.49495049896668997,0.4648560258292424,0.457419653323214,1.0,0.45583079737383103,0.4416723960315659,0.49495049896668997,0.44167239603156583,0.4463644041544385,0.49495049896668997,0.4416723960315659,0.49495049896668997,0.457419653323214,0.4479343825195106,0.5,0.4882770036640921,0.49495049896668997,0.35099698090380954,0.44167239603156583,0.47634469163615895,0.49495049896668997,0.49495049896668997,0.4798700576461713,0.457419653323214,0.4798700576461713,0.451083529380269,0.45583079737383103,0.5,0.45583079737383103,0.45583079737383103,0.38215639592670864,0.4815187236365537,0.5,0.451083529380269,0.4416723960315659,0.44167239603156583,0.4479343825195106,0.45901179058862207,0.4463644041544385,0.49495049896668997,0.5,0.424373856704408,0.44167239603156583,0.4882770036640921,0.4095039590667436,0.4416723960315659,0.4479343825195106,0.44167239603156583,0.451083529380269,0.4416723960315659,0.4376676314665001,0.4416723960315659,0.451083529380269,0.4881797923798908,0.4881797923798908,0.4881797923798908,0.44167239603156583,0.4416723960315659,0.4416723960315659,0.38100962302239744,0.4229263725789855,0.4479343825195106,0.49329690955951405,0.5,0.4416723960315659,0.5,0.451083529380269,0.4479343825195106,0.451083529380269,0.4932758748028806,0.4416723960315659,0.49495049896668997,0.457419653323214,0.4479343825195106,0.4416723960315659,0.4416723960315659,0.48141647598024745
Rv0767c,0.4686614977482704,0.46048119794350195,0.5,0.45892453208747935,0.46048119794350195,0.4542935938142127,0.4773577823720694,0.46048119794350195,0.49310343506341403,0.44971984725311936,0.484469674467109,0.4947927300865672,0.4239959239157791,0.33714554848435335,0.4620444873327585,0.4773577823720694,0.484469674467109,0.49479273008656727,0.484469674467109,0.46048119794350195,0.4548737583194014,0.484469674467109,0.46048119794350195,0.46048119794350195,0.43196007264871195,0.48782452170517693,0.45583079737383103,1.0,0.484469674467109,0.46048119794350195,0.484469674467109,0.4896163299255625,0.46048119794350195,0.484469674467109,0.46048119794350195,0.48782452170517693,0.4773577823720694,0.45583079737383103,0.4667747958159194,0.46048119794350195,0.3942373854114871,0.484469674467109,0.455830797373831,0.46048119794350195,0.46048119794350195,0.44670159290368383,0.48782452170517693,0.44670159290368383,0.4947927300865672,0.5,0.45583079737383103,0.5,0.5,0.4250844679738461,0.4482076713265541,0.45583079737383103,0.4947927300865672,0.484469674467109,0.484469674467109,0.4773577823720694,0.43394651510852833,0.4896163299255625,0.46048119794350195,0.45583079737383103,0.3960671470191631,0.484469674467109,0.4667747958159194,0.44918417253288756,0.484469674467109,0.4773577823720694,0.484469674467109,0.49479273008656727,0.484469674467109,0.41739125389386494,0.484469674467109,0.4947927300865672,0.4542935938142127,0.4542935938142127,0.4542935938142127,0.484469674467109,0.484469674467109,0.484469674467109,0.3475065309982029,0.3947482969955839,0.4773577823720694,0.44971984725311936,0.45583079737383103,0.484469674467109,0.45583079737383103,0.49479273008656727,0.4773577823720694,0.4947927300865672,0.4620444873327585,0.484469674467109,0.46048119794350195,0.48782452170517693,0.4773577823720694,0.484469674467109,0.484469674467109,0.4604811979435019
Rv0832,0.484469674467109,0.44617835213182616,0.484469674467109,0.44467003733078514,0.44617835213182616,0.44018293901533145,0.4930101520085147,0.44617835213182616,0.4777873213275719,0.43575125600023595,0.49999999999999994,0.4895683030572713,0.43984220517647976,0.3565229465395407,0.44769308473484865,0.4930101520085147,0.49999999999999994,0.4895683030572713,0.49999999999999994,0.44617835213182616,0.45074207345252104,0.49999999999999994,0.44617835213182616,0.44617835213182616,0.42848370374661227,0.48278685974985824,0.4416723960315659,0.484469674467109,0.9999999999999999,0.44617835213182616,0.49999999999999994,0.49474419546092857,0.44617835213182616,0.49999999999999994,0.44617835213182616,0.48278685974985824,0.4930101520085147,0.4416723960315659,0.4522764667567798,0.44617835213182616,0.4097421905319312,0.49999999999999994,0.44167239603156583,0.44617835213182616,0.44617835213182616,0.43282675059597464,0.48278685974985824,0.43282675059597464,0.4895683030572713,0.484469674467109,0.4416723960315659,0.484469674467109,0.484469674467109,0.4194889154777703,0.4342860492424744,0.44167239603156583,0.4895683030572713,0.49999999999999994,0.49999999999999994,0.4930101520085147,0.449598352595697,0.49474419546092857,0.44617835213182616,0.4416723960315659,0.3837650435669833,0.49999999999999994,0.4522764667567798,0.4635833739510829,0.49999999999999994,0.4930101520085147,0.49999999999999994,0.4895683030572713,0.49999999999999994,0.43428604924247427,0.49999999999999994,0.4895683030572713,0.44018293901533145,0.44018293901533145,0.44018293901533145,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.3642910612084326,0.3824871578837933,0.4930101520085147,0.43575125600023595,0.4416723960315659,0.49999999999999994,0.4416723960315659,0.4895683030572713,0.4930101520085147,0.4895683030572713,0.44769308473484865,0.49999999999999994,0.44617835213182616,0.48278685974985824,0.4930101520085147,0.49999999999999994,0.49999999999999994,0.44617835213182605
Rv0915c,0.4433084617067347,0.5,0.46048119794350195,0.43058467514375615,0.5,0.4797526051583483,0.45250422360888876,0.5,0.46692150692915135,0.4883151030504153,0.44617835213182616,0.4556854981679961,0.38459560649484714,0.3691437281005498,0.48814080929789677,0.45250422360888876,0.44617835213182616,0.4556854981679961,0.44617835213182616,0.5,0.49493754678175833,0.44617835213182616,0.5,0.5,0.4700516039730874,0.46208626345278037,0.49495049896668997,0.46048119794350195,0.44617835213182616,1.0,0.44617835213182616,0.4509182282736487,0.5,0.44617835213182616,0.5,0.46208626345278037,0.45250422360888876,0.49495049896668997,0.49325842148201804,0.5,0.35558936234915517,0.44617835213182616,0.4814164759802474,0.5,0.5,0.4850378201093136,0.46208626345278037,0.4850378201093136,0.4556854981679961,0.46048119794350195,0.49495049896668997,0.46048119794350195,0.46048119794350195,0.38670153685945635,0.48667315118210935,0.49495049896668997,0.4556854981679961,0.44617835213182616,0.44617835213182616,0.45250422360888876,0.4636946437541752,0.4509182282736487,0.5,0.49495049896668997,0.4300578924698668,0.44617835213182616,0.49325842148201804,0.41368173173041056,0.44617835213182616,0.45250422360888876,0.44617835213182616,0.4556854981679961,0.44617835213182616,0.44276787036762366,0.44617835213182616,0.4556854981679961,0.4932813715772516,0.4932813715772516,0.4932813715772516,0.44617835213182616,0.44617835213182616,0.44617835213182616,0.3861640195571768,0.42862585786186175,0.45250422360888876,0.4883151030504153,0.49495049896668997,0.44617835213182616,0.49495049896668997,0.4556854981679961,0.45250422360888876,0.4556854981679961,0.48814080929789677,0.44617835213182616,0.5,0.46208626345278037,0.45250422360888876,0.44617835213182616,0.44617835213182616,0.48644925245042686
Rv0976c,0.484469674467109,0.4461783521318262,0.484469674467109,0.44467003733078514,0.4461783521318262,0.44018293901533145,0.4930101520085147,0.4461783521318262,0.4777873213275719,0.43575125600023595,0.49999999999999994,0.4895683030572713,0.43984220517647976,0.3565229465395407,0.44769308473484865,0.4930101520085147,0.49999999999999994,0.4895683030572713,0.49999999999999994,0.44617835213182616,0.45074207345252104,0.49999999999999994,0.4461783521318262,0.4461783521318262,0.42848370374661227,0.4827868597498583,0.44167239603156583,0.484469674467109,0.49999999999999994,0.44617835213182616,0.9999999999999999,0.49474419546092857,0.4461783521318262,0.49999999999999994,0.44617835213182616,0.4827868597498583,0.4930101520085147,0.44167239603156583,0.4522764667567798,0.4461783521318262,0.4097421905319312,0.49999999999999994,0.44167239603156583,0.4461783521318262,0.4461783521318262,0.43282675059597464,0.4827868597498583,0.43282675059597464,0.4895683030572713,0.484469674467109,0.44167239603156583,0.484469674467109,0.484469674467109,0.4194889154777703,0.4342860492424744,0.44167239603156583,0.4895683030572713,0.49999999999999994,0.49999999999999994,0.4930101520085147,0.449598352595697,0.49474419546092857,0.4461783521318262,0.44167239603156583,0.3837650435669833,0.49999999999999994,0.4522764667567798,0.4635833739510829,0.49999999999999994,0.4930101520085147,0.49999999999999994,0.4895683030572713,0.49999999999999994,0.43428604924247427,0.49999999999999994,0.4895683030572713,0.44018293901533145,0.44018293901533145,0.44018293901533145,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.3642910612084326,0.3824871578837933,0.4930101520085147,0.43575125600023595,0.44167239603156583,0.49999999999999994,0.44167239603156583,0.4895683030572713,0.4930101520085147,0.4895683030572713,0.44769308473484865,0.49999999999999994,0.4461783521318262,0.4827868597498583,0.4930101520085147,0.49999999999999994,0.49999999999999994,0.4461783521318261
Rv0977,0.47912255261243136,0.4509182282736487,0.48961632992556253,0.4493938902269567,0.4509182282736487,0.44485912422401874,0.48771425566149856,0.4509182282736487,0.4828629882988748,0.4403803622135154,0.49474419546092857,0.48425206525678094,0.4344872718084678,0.34999484740218373,0.4524490523004062,0.4877142556614985,0.49474419546092857,0.48425206525678094,0.49474419546092857,0.4509182282736487,0.44516595083281935,0.49474419546092857,0.4509182282736487,0.4509182282736487,0.4227295955310613,0.47742934356086697,0.4463644041544385,0.4896163299255625,0.49474419546092857,0.4509182282736487,0.49474419546092857,1.0,0.4509182282736487,0.49474419546092857,0.4509182282736487,0.47742934356086697,0.48771425566149856,0.4463644041544385,0.4570811248582894,0.4509182282736487,0.4045049385363783,0.49474419546092857,0.44636440415443845,0.4509182282736487,0.4509182282736487,0.4374247889788086,0.47742934356086697,0.4374247889788086,0.48425206525678094,0.4896163299255625,0.4463644041544385,0.4896163299255625,0.4896163299255625,0.4143151592944978,0.43889959015878105,0.4463644041544385,0.48425206525678094,0.49474419546092857,0.49474419546092857,0.48771425566149856,0.4443074475473351,0.5,0.4509182282736487,0.4463644041544385,0.3878418858552234,0.49474419546092857,0.4570811248582894,0.45871036674898147,0.49474419546092857,0.4877142556614985,0.49474419546092857,0.48425206525678094,0.49474419546092857,0.4285806342773049,0.49474419546092857,0.48425206525678094,0.44485912422401874,0.44485912422401874,0.44485912422401874,0.49474419546092857,0.49474419546092857,0.49474419546092857,0.3586303292160386,0.3865504248386887,0.4877142556614985,0.4403803622135154,0.4463644041544385,0.49474419546092857,0.4463644041544385,0.48425206525678094,0.48771425566149856,0.48425206525678094,0.4524490523004062,0.49474419546092857,0.4509182282736487,0.47742934356086697,0.48771425566149856,0.49474419546092857,0.49474419546092857,0.4509182282736487
Rv1004c,0.4433084617067347,0.5,0.46048119794350195,0.4305846751437562,0.5,0.4797526051583483,0.45250422360888876,0.5,0.46692150692915135,0.4883151030504153,0.44617835213182616,0.4556854981679961,0.38459560649484714,0.3691437281005498,0.4881408092978968,0.45250422360888876,0.44617835213182616,0.4556854981679961,0.44617835213182616,0.5,0.49493754678175833,0.4461783521318262,0.5,0.5,0.4700516039730874,0.46208626345278037,0.49495049896668997,0.46048119794350195,0.44617835213182616,0.5,0.4461783521318262,0.4509182282736487,1.0,0.44617835213182616,0.5,0.46208626345278037,0.45250422360888876,0.49495049896668997,0.49325842148201804,0.5,0.35558936234915517,0.44617835213182616,0.4814164759802474,0.5,0.5,0.4850378201093136,0.46208626345278037,0.4850378201093136,0.4556854981679961,0.46048119794350195,0.49495049896668997,0.46048119794350195,0.46048119794350195,0.38670153685945635,0.48667315118210935,0.49495049896668997,0.4556854981679961,0.44617835213182616,0.4461783521318262,0.45250422360888876,0.4636946437541752,0.4509182282736487,0.5,0.49495049896668997,0.4300578924698668,0.4461783521318262,0.49325842148201804,0.41368173173041056,0.44617835213182616,0.45250422360888876,0.4461783521318262,0.4556854981679961,0.44617835213182616,0.44276787036762366,0.44617835213182616,0.4556854981679961,0.4932813715772516,0.4932813715772516,0.4932813715772516,0.44617835213182616,0.44617835213182616,0.44617835213182616,0.3861640195571768,0.42862585786186175,0.45250422360888876,0.4883151030504153,0.49495049896668997,0.44617835213182616,0.49495049896668997,0.4556854981679961,0.45250422360888876,0.4556854981679961,0.4881408092978968,0.44617835213182616,0.5,0.46208626345278037,0.45250422360888876,0.44617835213182616,0.44617835213182616,0.48644925245042686
Rv1034c,0.484469674467109,0.44617835213182616,0.484469674467109,0.44467003733078514,0.44617835213182616,0.44018293901533145,0.4930101520085147,0.44617835213182616,0.4777873213275719,0.43575125600023595,0.49999999999999994,0.4895683030572713,0.43984220517647976,0.3565229465395407,0.44769308473484865,0.4930101520085147,0.49999999999999994,0.4895683030572713,0.49999999999999994,0.44617835213182616,0.45074207345252104,0.49999999999999994,0.44617835213182616,0.44617835213182616,0.42848370374661227,0.48278685974985824,0.4416723960315659,0.484469674467109,0.49999999999999994,0.44617835213182616,0.49999999999999994,0.49474419546092857,0.44617835213182616,0.9999999999999999,0.44617835213182616,0.48278685974985824,0.4930101520085147,0.4416723960315659,0.4522764667567798,0.44617835213182616,0.4097421905319312,0.49999999999999994,0.44167239603156583,0.44617835213182616,0.44617835213182616,0.43282675059597464,0.48278685974985824,0.43282675059597464,0.4895683030572713,0.484469674467109,0.4416723960315659,0.484469674467109,0.484469674467109,0.4194889154777703,0.4342860492424744,0.44167239603156583,0.4895683030572713,0.49999999999999994,0.49999999999999994,0.4930101520085147,0.449598352595697,0.49474419546092857,0.44617835213182616,0.4416723960315659,0.3837650435669833,0.49999999999999994,0.4522764667567798,0.4635833739510829,0.49999999999999994,0.4930101520085147,0.49999999999999994,0.4895683030572713,0.49999999999999994,0.43428604924247427,0.49999999999999994,0.4895683030572713,0.44018293901533145,0.44018293901533145,0.44018293901533145,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.3642910612084326,0.3824871578837933,0.4930101520085147,0.43575125600023595,0.4416723960315659,0.49999999999999994,0.4416723960315659,0.4895683030572713,0.4930101520085147,0.4895683030572713,0.44769308473484865,0.49999999999999994,0.44617835213182616,0.48278685974985824,0.4930101520085147,0.49999999999999994,0.49999999999999994,0.44617835213182605
Rv1035c,0.4433084617067347,0.5,0.46048119794350195,0.43058467514375615,0.5,0.4797526051583483,0.45250422360888876,0.5,0.46692150692915135,0.4883151030504153,0.44617835213182616,0.4556854981679961,0.38459560649484714,0.3691437281005498,0.48814080929789677,0.45250422360888876,0.44617835213182616,0.4556854981679961,0.44617835213182616,0.5,0.49493754678175833,0.44617835213182616,0.5,0.5,0.4700516039730874,0.46208626345278037,0.49495049896668997,0.46048119794350195,0.44617835213182616,0.5,0.44617835213182616,0.4509182282736487,0.5,0.44617835213182616,1.0,0.46208626345278037,0.45250422360888876,0.49495049896668997,0.49325842148201804,0.5,0.35558936234915517,0.44617835213182616,0.4814164759802474,0.5,0.5,0.4850378201093136,0.46208626345278037,0.4850378201093136,0.4556854981679961,0.46048119794350195,0.49495049896668997,0.46048119794350195,0.46048119794350195,0.38670153685945635,0.48667315118210935,0.49495049896668997,0.4556854981679961,0.44617835213182616,0.44617835213182616,0.45250422360888876,0.4636946437541752,0.4509182282736487,0.5,0.49495049896668997,0.4300578924698668,0.44617835213182616,0.49325842148201804,0.41368173173041056,0.44617835213182616,0.45250422360888876,0.44617835213182616,0.4556854981679961,0.44617835213182616,0.44276787036762366,0.44617835213182616,0.4556854981679961,0.4932813715772516,0.4932813715772516,0.4932813715772516,0.44617835213182616,0.44617835213182616,0.44617835213182616,0.3861640195571768,0.42862585786186175,0.45250422360888876,0.4883151030504153,0.49495049896668997,0.44617835213182616,0.49495049896668997,0.4556854981679961,0.45250422360888876,0.4556854981679961,0.48814080929789677,0.44617835213182616,0.5,0.46208626345278037,0.45250422360888876,0.44617835213182616,0.44617835213182616,0.48644925245042686
Rv1040c,0.4808653759094351,0.46208626345278037,0.48782452170517693,0.4605241716408544,0.46208626345278037,0.4421709680778499,0.4896317629393587,0.46208626345278037,0.49482220950993006,0.4512874027122517,0.48278685974985824,0.4930740580373929,0.42227458701267995,0.3487114752104639,0.4499206366646769,0.4896317629393587,0.48278685974985824,0.4930740580373929,0.48278685974985824,0.46208626345278037,0.466812698346906,0.4827868597498583,0.46208626345278037,0.46208626345278037,0.44376073529488574,0.49999999999999994,0.457419653323214,0.48782452170517693,0.48278685974985824,0.46208626345278037,0.4827868597498583,0.47742934356086697,0.46208626345278037,0.48278685974985824,0.46208626345278037,0.9999999999999999,0.4896317629393587,0.457419653323214,0.4546485341702286,0.46208626345278037,0.392551885307053,0.4827868597498583,0.4437082042758687,0.46208626345278037,0.46208626345278037,0.44825862785519055,0.49999999999999994,0.44825862785519055,0.4930740580373929,0.48782452170517693,0.457419653323214,0.48782452170517693,0.48782452170517693,0.4234059286453963,0.4497699559050631,0.457419653323214,0.4930740580373929,0.48278685974985824,0.4827868597498583,0.4896317629393587,0.4322472236030859,0.47742934356086697,0.46208626345278037,0.457419653323214,0.3974476891995555,0.4827868597498583,0.4546485341702286,0.4476239226841739,0.48278685974985824,0.4896317629393587,0.4827868597498583,0.4930740580373929,0.48278685974985824,0.4155539075288694,0.48278685974985824,0.4930740580373929,0.4558770916459904,0.4558770916459904,0.4558770916459904,0.4827868597498583,0.48278685974985824,0.48278685974985824,0.35933166356146184,0.3961242421572615,0.4896317629393587,0.4512874027122517,0.457419653323214,0.48278685974985824,0.457419653323214,0.4930740580373929,0.4896317629393587,0.4930740580373929,0.4499206366646769,0.48278685974985824,0.46208626345278037,0.49999999999999994,0.4896317629393587,0.48278685974985824,0.48278685974985824,0.44835787058943605
Rv1050,0.49133843643319464,0.45250422360888876,0.4773577823720694,0.4509745240733966,0.45250422360888876,0.4326562727374771,0.5,0.45250422360888876,0.4845613415677925,0.44192929316464696,0.4930101520085147,0.4824976831955147,0.4327188029877261,0.36157769275853063,0.440244528350017,0.5,0.4930101520085147,0.4824976831955147,0.4930101520085147,0.45250422360888876,0.4571326489081461,0.4930101520085147,0.45250422360888876,0.45250422360888876,0.4345587022914027,0.4896317629393587,0.4479343825195106,0.4773577823720694,0.4930101520085147,0.45250422360888876,0.4930101520085147,0.48771425566149856,0.45250422360888876,0.4930101520085147,0.45250422360888876,0.4896317629393587,1.0,0.4479343825195106,0.44487390935189636,0.45250422360888876,0.40277482901012346,0.4930101520085147,0.4341614977837881,0.45250422360888876,0.45250422360888876,0.43896332441902786,0.4896317629393587,0.43896332441902786,0.4824976831955147,0.4773577823720694,0.4479343825195106,0.4773577823720694,0.4773577823720694,0.412606389073712,0.44044331285390614,0.4479343825195106,0.4824976831955147,0.4930101520085147,0.4930101520085147,0.5,0.4425604952067118,0.48771425566149856,0.45250422360888876,0.4479343825195106,0.38920602547790556,0.4930101520085147,0.44487390935189636,0.4571026193204847,0.4930101520085147,0.5,0.4930101520085147,0.4824976831955147,0.4930101520085147,0.42669556996342134,0.4930101520085147,0.4824976831955147,0.4464238081325865,0.4464238081325865,0.4464238081325865,0.4930101520085147,0.4930101520085147,0.4930101520085147,0.3704741435937506,0.3879100220609542,0.5,0.44192929316464696,0.4479343825195106,0.4930101520085147,0.4479343825195106,0.4824976831955147,0.5,0.4824976831955147,0.440244528350017,0.4930101520085147,0.45250422360888876,0.4896317629393587,0.5,0.4930101520085147,0.4930101520085147,0.4387143191384956
Rv1087,0.438679256020244,0.49495049896668997,0.45583079737383103,0.4256058130691834,0.49495049896668997,0.4746677233946326,0.4479343825195106,0.49495049896668997,0.462206065665726,0.49329690955951405,0.4416723960315659,0.451083529380269,0.3799241942115901,0.36314111114138725,0.4932758748028806,0.4479343825195106,0.4416723960315659,0.451083529380269,0.4416723960315659,0.49495049896668997,0.48993917147396165,0.44167239603156583,0.49495049896668997,0.49495049896668997,0.4648560258292424,0.457419653323214,0.5,0.45583079737383103,0.4416723960315659,0.49495049896668997,0.44167239603156583,0.4463644041544385,0.49495049896668997,0.4416723960315659,0.49495049896668997,0.457419653323214,0.4479343825195106,1.0,0.4882770036640921,0.49495049896668997,0.35099698090380954,0.44167239603156583,0.47634469163615895,0.49495049896668997,0.49495049896668997,0.4798700576461713,0.457419653323214,0.4798700576461713,0.451083529380269,0.45583079737383103,0.5,0.45583079737383103,0.45583079737383103,0.38215639592670864,0.4815187236365537,0.5,0.451083529380269,0.4416723960315659,0.44167239603156583,0.4479343825195106,0.45901179058862207,0.4463644041544385,0.49495049896668997,0.5,0.424373856704408,0.44167239603156583,0.4882770036640921,0.4095039590667436,0.4416723960315659,0.4479343825195106,0.44167239603156583,0.451083529380269,0.4416723960315659,0.4376676314665001,0.4416723960315659,0.451083529380269,0.4881797923798908,0.4881797923798908,0.4881797923798908,0.44167239603156583,0.4416723960315659,0.4416723960315659,0.38100962302239744,0.4229263725789855,0.4479343825195106,0.49329690955951405,0.5,0.4416723960315659,0.5,0.451083529380269,0.4479343825195106,0.451083529380269,0.4932758748028806,0.4416723960315659,0.49495049896668997,0.457419653323214,0.4479343825195106,0.4416723960315659,0.4416723960315659,0.48141647598024745
Rv1134,0.43580786995462456,0.49325842148201804,0.4667747958159194,0.42374319067371724,0.49325842148201804,0.48663038138135883,0.44487390935189636,0.49325842148201804,0.45957822874654336,0.48173107383295277,0.4522764667567798,0.46191355111471705,0.39090508507564814,0.363701757851156,0.49493298639347727,0.44487390935189636,0.4522764667567798,0.46191355111471705,0.4522764667567798,0.49325842148201804,0.48810857536040225,0.4522764667567798,0.49325842148201804,0.49325842148201804,0.4635590517305005,0.4546485341702286,0.4882770036640921,0.4667747958159194,0.4522764667567798,0.49325842148201804,0.4522764667567798,0.4570811248582894,0.49325842148201804,0.4522764667567798,0.49325842148201804,0.4546485341702286,0.44487390935189636,0.4882770036640921,0.9999999999999999,0.49325842148201804,0.3617884740601164,0.4522764667567798,0.48827700366409205,0.49325842148201804,0.49325842148201804,0.47849797901239854,0.4546485341702286,0.47849797901239854,0.46191355111471705,0.4667747958159194,0.4882770036640921,0.4667747958159194,0.4667747958159194,0.3928424793251435,0.4801112606595329,0.4882770036640921,0.46191355111471705,0.4522764667567798,0.4522764667567798,0.44487390935189636,0.4700321611955288,0.4570811248582894,0.49325842148201804,0.4882770036640921,0.4242593543711382,0.4522764667567798,0.49999999999999994,0.41933570083556493,0.4522764667567798,0.44487390935189636,0.4522764667567798,0.46191355111471705,0.4522764667567798,0.44966022932806143,0.4522764667567798,0.46191355111471705,0.486630381381359,0.486630381381359,0.486630381381359,0.4522764667567798,0.4522764667567798,0.4522764667567798,0.3796173857581158,0.42284662811063545,0.44487390935189636,0.48173107383295277,0.4882770036640921,0.4522764667567798,0.4882770036640921,0.46191355111471705,0.44487390935189636,0.46191355111471705,0.49493298639347727,0.4522764667567798,0.49325842148201804,0.4546485341702286,0.44487390935189636,0.4522764667567798,0.4522764667567798,0.49325842148201804
Rv1135c,0.4433084617067347,0.5,0.46048119794350195,0.4305846751437562,0.5,0.4797526051583483,0.45250422360888876,0.5,0.46692150692915135,0.4883151030504153,0.44617835213182616,0.4556854981679961,0.38459560649484714,0.3691437281005498,0.4881408092978968,0.45250422360888876,0.44617835213182616,0.4556854981679961,0.44617835213182616,0.5,0.49493754678175833,0.4461783521318262,0.5,0.5,0.4700516039730874,0.46208626345278037,0.49495049896668997,0.46048119794350195,0.44617835213182616,0.5,0.4461783521318262,0.4509182282736487,0.5,0.44617835213182616,0.5,0.46208626345278037,0.45250422360888876,0.49495049896668997,0.49325842148201804,1.0,0.35558936234915517,0.4461783521318262,0.4814164759802474,0.5,0.5,0.4850378201093136,0.46208626345278037,0.4850378201093136,0.4556854981679961,0.46048119794350195,0.49495049896668997,0.46048119794350195,0.46048119794350195,0.38670153685945635,0.48667315118210935,0.49495049896668997,0.4556854981679961,0.44617835213182616,0.4461783521318262,0.45250422360888876,0.4636946437541752,0.4509182282736487,0.5,0.49495049896668997,0.4300578924698668,0.4461783521318262,0.49325842148201804,0.41368173173041056,0.44617835213182616,0.45250422360888876,0.4461783521318262,0.4556854981679961,0.44617835213182616,0.44276787036762366,0.44617835213182616,0.4556854981679961,0.4932813715772516,0.4932813715772516,0.4932813715772516,0.4461783521318262,0.44617835213182616,0.44617835213182616,0.3861640195571768,0.42862585786186175,0.45250422360888876,0.4883151030504153,0.49495049896668997,0.44617835213182616,0.49495049896668997,0.4556854981679961,0.45250422360888876,0.4556854981679961,0.4881408092978968,0.44617835213182616,0.5,0.46208626345278037,0.45250422360888876,0.44617835213182616,0.44617835213182616,0.48644925245042686
