,0
Rv3830c+Rv2009,0.9366666666666666
Rv3066+Rv2009,0.9366666666666666
Rv0330c+Rv2009,0.9366666666666666
Rv1674c+Rv2009,0.93
Rv3133c+Rv0054,0.93
Rv2009+Rv3246c,0.9266666666666667
Rv3164c+Rv2009,0.9266666666666666
Rv2034+Rv2009,0.9266666666666666
Rv3183+Rv2009,0.9266666666666666
Rv2009+Rv0894,0.9233333333333333
Rv2488c+Rv2009,0.9233333333333333
Rv1556+Rv2009,0.9233333333333333
Rv1189+Rv2009,0.9233333333333333
Rv3082c+Rv2009,0.9233333333333333
Rv1675c+Rv2009,0.9233333333333333
Rv2009+Rv3260c,0.9233333333333333
Rv2009+Rv0891c,0.9233333333333333
Rv3167c+Rv2009,0.9233333333333333
Rv0494+Rv2009,0.9166666666666666
Rv1719+Rv2009,0.9166666666666666
Rv2009+Rv1332--Rv1828--Rv0981,0.9166666666666666
Rv2009+Rv0445c,0.9166666666666666
Rv2009+Rv2069,0.9166666666666666
Rv2009+Rv0653c,0.9166666666666666
Rv2009+Rv3219,0.9166666666666666
Rv1460+Rv2009,0.9166666666666665
Rv1460+Rv0158,0.9133333333333332
Rv2009+Rv0135c,0.91
Rv2009+Rv1846c,0.91
Rv3830c+Rv3095,0.9099999999999999
Rv3830c+Rv0158,0.9099999999999999
Rv2009+Rv1423,0.9066666666666666
Rv3095+Rv3246c,0.9066666666666666
Rv1460+Rv3246c,0.9066666666666665
Rv3066+Rv3095,0.9033333333333333
Rv2250c+Rv2009,0.9033333333333333
Rv3095+Rv3260c,0.9033333333333333
Rv1460+Rv0238,0.9033333333333332
Rv1460+Rv0967,0.9033333333333332
Rv1460+Rv2069,0.9033333333333332
Rv1460+Rv1846c,0.9033333333333332
Rv1460+Rv3173c,0.9033333333333332
Rv1460+Rv0042c,0.9033333333333332
Rv1460+Rv0023,0.9033333333333332
Rv1460+Rv2779c,0.9033333333333332
Rv1460+Rv3095,0.9033333333333332
Rv1460,0.9033333333333332
Rv1460+Rv2021c,0.9033333333333332
Rv1460+Rv1176c,0.9033333333333332
Rv1460+Rv1219c,0.9033333333333332
Rv1460+Rv3416,0.9033333333333332
Rv1460+Rv0135c,0.9033333333333332
Rv1460+Rv3219,0.9033333333333332
Rv1460+Rv0653c,0.9033333333333332
Rv1460+Rv0894,0.9033333333333332
Rv1460+Rv3223c,0.9033333333333332
Rv1460+Rv3050c,0.9033333333333332
Rv1460+Rv0353,0.9033333333333332
Rv1460+Rv1404,0.9033333333333332
Rv1460+Rv3557c,0.9033333333333332
Rv1460+Rv3260c,0.9033333333333332
Rv1460+Rv3417c,0.9033333333333332
Rv1460+Rv0880,0.9033333333333332
Rv1460+Rv3597c,0.9033333333333332
Rv1460+Rv0891c,0.9033333333333332
Rv1460+Rv1359,0.9033333333333332
Rv1460+Rv3414c,0.9033333333333332
Rv1460+Rv2745c,0.9033333333333332
Rv1460+Rv3849,0.9033333333333332
Rv1460+Rv0445c,0.9033333333333332
Rv1460+Rv3160c,0.9033333333333332
Rv1460+Rv3291c,0.9033333333333332
Rv1460+Rv1956,0.9033333333333332
Rv1460+Rv1423,0.9033333333333332
Rv1460+Rv2595,0.9033333333333332
Rv1460+Rv3676,0.9033333333333332
Rv1460+Rv1379,0.9033333333333332
Rv1460+Rv1332--Rv1828--Rv0981,0.9033333333333332
Rv1460+Rv0195,0.9033333333333332
Rv1460+Rv1994c,0.9033333333333332
Rv0324+Rv1460,0.9033333333333332
Rv1460+Rv1186c,0.9033333333333332
Rv1460+Rv0330c,0.9033333333333332
Rv1460+Rv2250c,0.9033333333333332
Rv1460+Rv0474,0.9033333333333332
Rv1460+Rv1990c,0.9033333333333332
Rv1460+Rv2359,0.9033333333333332
Rv1460+Rv0067c,0.9033333333333332
Rv1460+Rv0047c,0.9033333333333332
Rv1460+Rv3855,0.9033333333333332
Rv1460+Rv0117,0.9033333333333332
Rv1460+Rv0232,0.9033333333333332
Rv1460+Rv0081,0.9033333333333332
Rv1460+Rv2034,0.9033333333333332
Rv1460+Rv3862c,0.9033333333333332
Rv1460+Rv0767c,0.9033333333333332
Rv1460+Rv1674c,0.9033333333333332
Rv1049+Rv1460,0.9033333333333332
Rv0022c+Rv1460,0.9033333333333332
Rv1675c+Rv1460,0.9033333333333332
Rv3167c+Rv1460,0.9033333333333332
Rv1189+Rv1460,0.9033333333333332
Rv2488c+Rv1460,0.9033333333333332
Rv3082c+Rv1460,0.9033333333333332
Rv1395+Rv1460,0.9033333333333332
Rv1460+Rv3830c,0.9033333333333332
Rv1460+Rv3249c,0.9033333333333332
Rv1460+Rv0674,0.9033333333333332
Rv1460+Rv2760c,0.9033333333333332
Rv1460+Rv1556,0.9033333333333332
Rv1460+Rv3405c,0.9033333333333332
Rv1460+Rv3124,0.9033333333333332
Rv1460+Rv2017,0.9033333333333332
