feature1,Rv0024,Rv0113,Rv0241c,Rv0242c,Rv0251c,Rv0343,Rv0524--Rv0525,Rv0526,Rv0527,Rv0528,Rv0529,Rv0597c,Rv0655,Rv0672--Rv2518c,Rv0676c--Rv2829c,Rv0677c,Rv0690c,Rv0694,Rv0930,Rv0967,Rv0968,Rv1037c,Rv1038c--Rv3620c,Rv1047--Rv1199c--Rv2512c--Rv3023c--Rv3115,Rv1057,Rv1065,Rv1073,Rv1076,Rv1179c,Rv1197--Rv2347c,Rv1198,Rv1346,Rv1347c,Rv1389,Rv1471,Rv1472,Rv1478,Rv1493,Rv1566c,Rv1576c,Rv1605,Rv1672c,Rv1679,Rv1792,Rv1794,Rv1815,Rv1957,Rv2050,Rv2053c,Rv2226,Rv2301,Rv2396,Rv2447c--Rv3422c,Rv2450c,Rv2451,Rv2503c,Rv2552c,Rv2592c,Rv2593c,Rv2600,Rv2604c,Rv2609c,Rv2694c,Rv2698,Rv2699c--Rv3524,Rv2745c,Rv2761c,Rv2827c,Rv2848c,Rv2894c,Rv2958c,Rv2959c,Rv3122,Rv3137,Rv3145,Rv3146,Rv3147,Rv3151,Rv3152,Rv3154,Rv3173c,Rv3549c,Rv3550,Rv3551,Rv3552,Rv3561,Rv3566A,Rv3566c,Rv3599c,Rv3619c,Rv3756c,Rv3757c,Rv3758c,Rv3831,Rv3853,Rv3862c,Rv3865,Rv3879c,Rv3881c,Rv3913
Rv1065,0.38328154117734486,0.37075477368922083,0.3981531390550846,0.38611211947741103,0.3771668111039834,0.4202445771061851,0.41580043141865675,0.40316408357707956,0.43449285614945565,0.46515012683141876,0.4396793634059455,0.4039889773834714,0.32631168915687003,0.43449285614945565,0.3860547143775398,0.36121896896836037,0.3309032934622484,0.37101285433732123,0.36265142259911837,0.45617184777551,0.4447599751817485,0.42336374676685096,0.40589432453506336,0.4238753704455238,0.37654227957889574,0.9999999999999999,0.3860547143775398,0.21026407851977377,0.42692059740510035,0.37596089687507683,0.4128037070173055,0.31234313688799015,0.3626199227143322,0.32052696116628693,0.4136389994941896,0.1989802285918961,0.41603031887724984,0.33484701494045843,0.4063291549614794,0.18414578005845775,0.3322951164481136,0.29361222733157133,0.3821541458625531,0.37596089687507683,0.34611360377927897,0.3928494400964917,0.4447599751817485,0.3470689029016981,0.421325795527324,0.33872001147099007,0.34611360377927897,0.43449285614945565,0.43449285614945565,0.2690099592203464,0.2690099592203464,0.3656176733048923,0.3738157444919099,0.20402771828152078,0.27924236254893825,0.34588078581204107,0.410920702808298,0.41043836395516453,0.3801138273559219,0.3860547143775398,0.3756989976810928,0.3713177907416442,0.445254078912917,0.3122131208666302,0.3414919605580259,0.2507971315968635,0.3536033338262821,0.3322052856715117,0.36723075654815307,0.2792423625489382,0.4302178699375928,0.4419459657226838,0.43455485325709653,0.4215750827477107,0.43783673853427796,0.4435381025305653,0.4082264570289391,0.3860547143775398,0.3860547143775398,0.3669689945987901,0.3684150658658439,0.3526920234177244,0.3756989976810927,0.3514692761883177,0.33771522493807093,0.42336374676685096,0.36344967469613454,0.3738675564921746,0.4345506503428631,0.3956836055519242,0.23410406642270484,0.34147979565480613,0.37930622777765755,0.19729483818188653,0.24079441365868917,0.29508911494270385
Rv1073,0.44453113239569797,0.4173843797738895,0.4460443827294382,0.4325550274584945,0.49008810463392927,0.4707930557462951,0.36762298369604185,0.3538962406678787,0.3878418858552232,0.414157139408733,0.36762298369604185,0.46764126763930625,0.4363632050512426,0.3878418858552232,0.4999999999999999,0.4723755578752108,0.4499662897031383,0.3286222144404591,0.4739625258538203,0.3597387625961918,0.33295157005217124,0.3500335297974927,0.33108227484676495,0.3783643866968987,0.43701958983894584,0.3860547143775398,0.9999999999999998,0.3248359973404797,0.37966325813964974,0.3584599934515885,0.3385929405060774,0.3363690871920734,0.4766539560427342,0.4404945322700905,0.47087252842670385,0.3428105630138322,0.4660718918874615,0.4457871358576835,0.45520383825152694,0.31138326080888384,0.400217360847919,0.3585405061534051,0.4281209750180458,0.3584599934515885,0.3650257416108885,0.4552038382515271,0.33295157005217124,0.4567441218259354,0.37361002237621405,0.44756137287915576,0.3650257416108885,0.3878418858552232,0.3878418858552232,0.3954001996058042,0.3954001996058042,0.48000289434723387,0.43591539965797843,0.34669390577162423,0.4071932304784746,0.4132861224444412,0.3711428976210551,0.3638784881767496,0.49337155708873154,0.4999999999999999,0.48845389201641803,0.4835807099915964,0.373610022376214,0.4319936766623194,0.4506067337482896,0.35974290870281184,0.41752454439620157,0.4523485995933856,0.4266495623102098,0.40719323047847455,0.36839716495701175,0.39673799688707173,0.37331845237170924,0.3662430433016066,0.3656415629494606,0.3461958561522371,0.47237555787521074,0.4999999999999999,0.4999999999999999,0.47875068504393176,0.48035597853380785,0.4629459552615369,0.48845389201641803,0.41188365231447094,0.4489608226739186,0.3500335297974927,0.4317160187672904,0.4340397744815219,0.4407991149751815,0.35319953736239257,0.3393397702241103,0.36106608288429504,0.3819601587009015,0.3415192725915458,0.3756785363323456,0.3690041004201017
Rv1076,0.3092647698131339,0.22039661439412642,0.3103585245524251,0.30060357266247395,0.31768107235301546,0.3282278384640388,0.14549361739485814,0.1361378476309651,0.15916614357871606,0.205412722409795,0.14549361739485817,0.3259540065460709,0.2957477940626067,0.15916614357871606,0.3248359973404797,0.30485747138787245,0.35607612576666936,0.281388614428186,0.30600849408895514,0.16496643455390905,0.1463943422278923,0.15825984357497014,0.1450909845807583,0.1689816763861566,0.30383344268584,0.21026407851977377,0.3248359973404797,1.0,0.15365061961321944,0.18504745531412423,0.15032182266097638,0.3703626404175973,0.32483599734047974,0.36131739138521285,0.28420488010026645,0.30943497955988375,0.3248215996718134,0.30256383439404766,0.31697593992245626,0.318893485817599,0.17888385365838616,0.3316616227984312,0.30803321966056907,0.18504745531412423,0.24891944217837308,0.3169759399224563,0.1463943422278923,0.2934965321014262,0.14955532958499118,0.28680142587228635,0.24891944217837308,0.15916614357871606,0.15916614357871606,0.31604991973441293,0.3054418445587222,0.3272479762393198,0.2334692718551707,0.3857158738040713,0.40625956317653317,0.34927594483219465,0.19403287670710856,0.15916614357871606,0.3200528482217181,0.3248359973404797,0.31650000402318756,0.31297564029398034,0.14955532958499118,0.36000014068249336,0.29958003899336133,0.33938042076560354,0.2336142288329692,0.28212154584024257,0.29632925251875386,0.31400042576200105,0.217394213286004,0.23787106852756992,0.22096137182093675,0.1717195780040113,0.1441468931459134,0.15560103242215206,0.32936932872436586,0.3248359973404797,0.3248359973404797,0.30947878658029376,0.3106414068152507,0.2980092589961396,0.32698283637960274,0.3133625406899043,0.30485747138787234,0.15825984357497014,0.2750435525223935,0.31229179833726994,0.24490847173061953,0.10128617910383672,0.2600557755796455,0.337530241114627,0.21959338443485432,0.30742477666774864,0.3596225969496779,0.12822445975520927
Rv1179c,0.3358978127787553,0.4225162614126979,0.33709465741820305,0.32641921476071123,0.37185715928389795,0.3566443111545002,0.4757664237339668,0.4641523404478112,0.49304297788306,0.4497474612626517,0.4757664237339668,0.3541570483047601,0.32397496643213414,0.49304297788306,0.37966325813964974,0.35789290581101485,0.3181506551362072,0.3412200334937077,0.3591448573678705,0.4690839126224086,0.44662189073908776,0.4609016334661784,0.4450689686885017,0.4809947319913091,0.3299541273497951,0.42692059740510035,0.37966325813964974,0.15365061961321944,1.0,0.41816177928603576,0.4513202507806821,0.2778735826483815,0.35577361823753234,0.32039628154699173,0.4039876379476138,0.16369598620101783,0.35291830867916707,0.3314256986385271,0.34433517871577346,0.17532056764532958,0.39046083327882164,0.2406621271984521,0.3229067563484245,0.41816177928603576,0.400000056956384,0.3443351787157735,0.44662189073908776,0.3455521474752206,0.48086162027880575,0.33829427900792086,0.400000056956384,0.49304297788306,0.49304297788306,0.2484464167634765,0.2484464167634765,0.35841054780552517,0.43740024709563835,0.16965754179302803,0.257503620771129,0.2909303099317853,0.4284000598363374,0.46852160961964523,0.37444366622774283,0.37966325813964974,0.37056958694064746,0.3667291210157823,0.48086162027880575,0.2984524526459962,0.3407019824142619,0.19990590364018562,0.3360356452829747,0.3971056680558048,0.3217407847889285,0.2575036207711289,0.36545625319255676,0.387614073326175,0.36928574918984985,0.41101096618891386,0.47408406911645185,0.4576797915001367,0.3578929058110148,0.37966325813964974,0.37966325813964974,0.3629212189873032,0.36418696515015386,0.3504504364510464,0.37056958694064746,0.3045784396939003,0.33393297523835686,0.4609016334661784,0.38627849920134605,0.34142825721577846,0.422516261412698,0.4490039834250347,0.20666643548441188,0.31268062541345243,0.3841204597171796,0.24525534227894275,0.29401327229747015,0.34849931298152187
Rv1197--Rv2347c,0.37449783978751694,0.3474967884770462,0.34215855164175624,0.32957345160897644,0.35605704566888874,0.35501935678246554,0.41710669272110884,0.40424467540789055,0.4258341647377273,0.3881993918244416,0.41710669272110884,0.3521058080634937,0.29782554398825134,0.4258341647377273,0.3584599934515885,0.333014962061641,0.31423556782887263,0.28223666526358404,0.33448588076940877,0.42330202721288396,0.408304952334744,0.45482524922521333,0.47058797291390003,0.4154282671668969,0.3912627466703945,0.37596089687507683,0.3584599934515885,0.18504745531412423,0.41816177928603576,1.0,0.443978822051892,0.2870535200412257,0.33506291242999225,0.29394388673755034,0.32640295330067576,0.17385862114892664,0.3607222413251866,0.306602904286324,0.35066562918380884,0.15843248187886552,0.3235469022064778,0.2421443599056511,0.3152362132153509,0.5,0.40078299290414043,0.35066562918380895,0.408304952334744,0.35545651863216055,0.41249115630673655,0.3098532214662511,0.40078299290414043,0.4258341647377273,0.4258341647377273,0.243120816327606,0.24312081632760604,0.3381262767117637,0.364268100416778,0.17888520803250807,0.253451282002675,0.294953630678684,0.45147335228008917,0.412110859396518,0.35238411344149684,0.3584599934515885,0.347864711270588,0.3433760368541942,0.41249115630673655,0.2856161859779583,0.31271304001468064,0.20124687731046256,0.26670779740837713,0.38271244080419464,0.3512173709456694,0.2534512820026749,0.3753620349488794,0.40110279817927014,0.3865137133963704,0.3745840044501997,0.40503690954705956,0.4207313663556309,0.36653770839359595,0.3584599934515885,0.3584599934515885,0.3389168369436208,0.34040003838569793,0.32425005840104976,0.34786471127058793,0.31881256588323476,0.30954903962927244,0.45482524922521333,0.3895308242411434,0.32080108337019236,0.41789455577415197,0.38779831540580495,0.19405358112132792,0.31604385192750495,0.39553866740252525,0.25400882098490923,0.2949293662222157,0.2870413483183039
Rv1198,0.3486992076601259,0.38445588778047407,0.3159915298311374,0.3042986780533861,0.33689739008673913,0.33728255699471404,0.44058707370055983,0.4284117916858828,0.4586385817525256,0.41326179629917686,0.44058707370055994,0.33458186010533125,0.2804571795534279,0.4586385817525256,0.3385929405060774,0.3149848642898205,0.2807663401373975,0.311271258605111,0.316349053887336,0.45755406375124086,0.4337561167201149,0.4898630136414008,0.4728706562367548,0.44743105896795243,0.3627396164548435,0.4128037070173055,0.3385929405060774,0.15032182266097638,0.4513202507806821,0.443978822051892,0.9999999999999999,0.24995591260148198,0.31500974370792273,0.2699174036623043,0.36471414161235943,0.13677655777196882,0.3332359767990379,0.2885990631823819,0.3238944892898484,0.1295190818655663,0.35647631471759317,0.22315438515234795,0.30044022290677663,0.443978822051892,0.36844106231139806,0.32389448928984843,0.4337561167201149,0.33539057610322764,0.4459180157340376,0.2935132145264618,0.36844106231139806,0.4586385817525256,0.4586385817525256,0.21516503925180622,0.21516503925180624,0.317853477070349,0.4002290628685082,0.14238048619799434,0.22471954803557498,0.27458140633965755,0.42791143907586243,0.4344317600555237,0.33295395314413656,0.3385929405060774,0.3287602148174433,0.3448367788682979,0.44591801573403755,0.26165358998373656,0.29616335207011485,0.16955687303850445,0.3010086126801728,0.359261589948296,0.3333984822828584,0.22471954803557498,0.34683297804017604,0.37073563605890153,0.3577197895430213,0.3991952966161547,0.43882550707912915,0.44548296639216284,0.3386374501086225,0.3385929405060774,0.3385929405060774,0.3204589153781196,0.3218347716550754,0.3068573918735721,0.3287602148174433,0.3239417828507221,0.29133227847101817,0.4898630136414008,0.36929910899503926,0.3055889895071458,0.38445588778047396,0.4176726155668649,0.17026387112472882,0.28252839713258665,0.38471736752863434,0.217383205445122,0.26304255082879613,0.317312906605589
Rv1346,0.29905306246480184,0.22629389673913178,0.30007108373170815,0.2909962794931134,0.32970097679881866,0.3167204608354978,0.26967854687288617,0.2603462067876874,0.2834450003916995,0.3315564800263452,0.26967854687288617,0.3146001326583577,0.3093497784972893,0.2834450003916995,0.3363690871920734,0.317785070428664,0.36562885300881637,0.4085448027370698,0.3188526843694007,0.2643169294866964,0.24612949960058594,0.25772218031049976,0.24486206698940366,0.2934188077072749,0.2939997610383623,0.31234313688799015,0.3363690871920734,0.3703626404175973,0.2778735826483815,0.2870535200412257,0.24995591260148198,0.9999999999999999,0.33636908719207337,0.2775403787293088,0.2929092646290382,0.20984732254823502,0.31354435368013794,0.3156588250188374,0.3062329991179905,0.21922724890310238,0.18005480356293121,0.3199233334839161,0.2880133231492026,0.2870535200412257,0.3751766625882555,0.30623299911799046,0.24612949960058594,0.30726920667787205,0.27375247788097656,0.30109162091558805,0.3751766625882555,0.2834450003916995,0.2834450003916995,0.31063533290051387,0.31063533290051387,0.33861995100827763,0.23858282591050187,0.3868365927580183,0.31872551933574866,0.24357597395936656,0.2956739501025139,0.2834450003916995,0.33190988060893994,0.3363690871920734,0.32860157958595776,0.32532320400713927,0.27375247788097656,0.36931918524524016,0.3031403514270292,0.3427683716990918,0.23786591942766008,0.2894968378183412,0.2870234476503675,0.3187255193357488,0.3242369073851772,0.34316564289032825,0.32750550722065264,0.29887619337304494,0.26833074099893167,0.25511609647865985,0.31778507042866394,0.3363690871920734,0.3363690871920734,0.3220738618416169,0.32315380405334676,0.3114414167811747,0.32860157958595776,0.29299627746003726,0.31778507042866394,0.25772218031049976,0.25995794169485903,0.29199512549480916,0.37305203919886554,0.22444227368416111,0.1750343063695487,0.3687634340002745,0.3489332780994719,0.20754114544861674,0.2667904797670054,0.1256568412329938
Rv1347c,0.42095929748341954,0.3939696445725977,0.42248362653279564,0.408884263740896,0.46672647257066097,0.44737190283975753,0.3438344813769437,0.33021180369981,0.3638784881767496,0.3905853044964544,0.34383448137694367,0.44420647597609875,0.4363632050512426,0.3638784881767496,0.4766539560427342,0.4489608226739186,0.42658447671284827,0.32862221444045914,0.4505539414562376,0.3360115286550504,0.3094016105671744,0.32637614561666034,0.3075428312031983,0.3783643866968988,0.41338808931335014,0.3626199227143322,0.4766539560427342,0.32483599734047974,0.35577361823753234,0.33506291242999225,0.31500974370792273,0.33636908719207337,1.0,0.4404945322700905,0.4475171353519355,0.3428105630138322,0.4426298777812232,0.44578713585768354,0.4317036708290399,0.3113832608088838,0.3764127793181546,0.3819432060235495,0.40440830446883913,0.33506291242999225,0.3650257416108885,0.43170367082904,0.3094016105671744,0.43325308178688493,0.3497723555528724,0.4240114133941589,0.3650257416108885,0.3638784881767496,0.3638784881767496,0.3954001996058042,0.3954001996058042,0.48000289434723387,0.41242435961892804,0.3466939057716243,0.4071932304784746,0.38994007848717527,0.3477008835148165,0.36387848817674956,0.47001616401396334,0.4766539560427342,0.4650887483241451,0.46020345855613076,0.34977235555287234,0.4319936766623194,0.4270775261775754,0.3597429087028119,0.4175245443962015,0.4523485995933856,0.4029223283690681,0.40719323047847455,0.34501535196672145,0.3733981794410237,0.3499495351653428,0.34287009031633403,0.3418688332727204,0.32256435562664104,0.44896082267391857,0.4766539560427342,0.4766539560427342,0.4553589577616549,0.4569693404237309,0.4394886864462583,0.4650887483241451,0.41188365231447094,0.4489608226739186,0.32637614561666034,0.40837581231023734,0.41038239030068957,0.4173843797738895,0.32862221444045925,0.3393397702241103,0.36106608288429515,0.3819601587009016,0.3415192725915458,0.37567853633234555,0.3447404372431529
Rv1389,0.39001416281782625,0.35247573676197314,0.3913941391784008,0.37908636518177435,0.4314882287523838,0.4139393429603431,0.2959430942808827,0.2836480393261834,0.3140188759134564,0.34586161608373234,0.2959430942808827,0.4110705420715985,0.4039639310221098,0.3140188759134564,0.4404945322700905,0.4153795117016112,0.3862004307501563,0.27295412934706764,0.41682358136569825,0.28888356637537543,0.2648492941298016,0.2801846642320425,0.26316916196531603,0.32707190964613303,0.38316149530396754,0.32052696116628693,0.4404945322700905,0.36131739138521285,0.32039628154699173,0.29394388673755034,0.2699174036623043,0.2775403787293088,0.4404945322700905,1.0,0.4083622730568673,0.3776548885701694,0.40964182763619494,0.4125030335176921,0.39974320378045375,0.36665730402827296,0.3284027540970607,0.32443362080521854,0.3750374156829564,0.29394388673755034,0.3115142176038589,0.3997432037804537,0.2648492941298016,0.40114660140698893,0.30129969661623085,0.3927773487646552,0.3115142176038589,0.3140188759134564,0.3140188759134564,0.34956587072386,0.34956587072386,0.4435334379069745,0.3692109632114522,0.2898753157781143,0.44858160941986625,0.4404945322700904,0.30539621830875885,0.31401887591345634,0.43447230727836395,0.4404945322700905,0.4300027852353329,0.425572291814063,0.3012996966162309,0.3911098814416308,0.3955536164494401,0.30925007490730655,0.3728662318232392,0.41116953927334643,0.37369342072410994,0.3602380111399352,0.31025951025931525,0.33602884630143787,0.31474005320616977,0.3026221347709773,0.2941695263261203,0.27674216045845124,0.4153795117016111,0.4404945322700905,0.4404945322700905,0.42117961709653456,0.42263971334994405,0.4067955673995484,0.4300027852353328,0.3818001509378373,0.4153795117016112,0.2801846642320425,0.37125227420894663,0.39399309783530484,0.3759472945752703,0.2729541293470676,0.3864158452368951,0.39776595592427716,0.35717113040995463,0.37623234739683764,0.41386366432084687,0.29184738716256914
Rv1471,0.4186349965510991,0.44525890281009806,0.4200600925726816,0.4073565589261297,0.46153804996166164,0.4433670330499862,0.3924521567780216,0.3793227605521469,0.41183320584776206,0.4403971441146308,0.39245215677802153,0.4403988521799814,0.4095660374163398,0.41183320584776206,0.47087252842670385,0.4448573466073535,0.41826765056690945,0.3504607682845063,0.4463518658565947,0.3849081243382358,0.3593367952844164,0.3756324808601509,0.357555952889356,0.40176944274186194,0.411561038478933,0.4136389994941896,0.47087252842670385,0.28420488010026645,0.4039876379476138,0.32640295330067576,0.36471414161235943,0.2929092646290382,0.4475171353519355,0.4083622730568673,0.9999999999999998,0.30017246941563575,0.4389209003233357,0.4184436623496958,0.4286859645340773,0.27598759251811783,0.4249742092463315,0.3307902755704582,0.40318081195850874,0.32640295330067576,0.3249998198310603,0.4286859645340773,0.3593367952844164,0.4301365189764285,0.39818599702974183,0.4214887105474728,0.3249998198310603,0.41183320584776206,0.41183320584776206,0.36028063925568565,0.3602806392556856,0.4506711640916976,0.4628804754383023,0.30453649726556614,0.3713442753614678,0.38412392557756414,0.33832555455413577,0.3878602118273523,0.46463022508038637,0.47087252842670385,0.45999903830727273,0.45540974322425054,0.39818599702974194,0.399966083686527,0.4243566640923154,0.32167648072569877,0.4437658976074377,0.420112600860641,0.4017951163143119,0.37134427536146775,0.3402747851500235,0.3669765879597337,0.34491305722488624,0.3948493234786408,0.3905555014479,0.3719680526526442,0.44485734660735343,0.47087252842670385,0.47087252842670385,0.45086109110530675,0.4523728683141987,0.43597706495783534,0.45999903830727273,0.386502527837792,0.4214332347805783,0.3756324808601509,0.40206818790420573,0.4087548120957451,0.40844958422516603,0.37504793339984627,0.3080202624695035,0.32059802503557294,0.3516899572380622,0.29871892743461886,0.33679600639250185,0.3918301431313355
Rv1472,0.304779935547492,0.23440441405730306,0.30581745194527454,0.2965688649950206,0.33601475815187887,0.32278566500678113,0.15584991778143722,0.14685941069962832,0.16900515136253294,0.21786359968781263,0.15584991778143722,0.3206247324958656,0.31527383393083297,0.16900515136253294,0.3428105630138322,0.3238706618983487,0.37263065402464085,0.2128242565295551,0.3249587206708142,0.15069209717017404,0.13304312595296192,0.14432045538390917,0.13180402349465814,0.17846101559483513,0.29962986328152663,0.1989802285918961,0.3428105630138322,0.30943497955988375,0.16369598620101783,0.17385862114892664,0.13677655777196882,0.20984732254823502,0.3428105630138322,0.3776548885701694,0.30017246941563575,1.0,0.3195487353257262,0.32170369883960653,0.31209736815412725,0.41519641099302923,0.1896841102078502,0.32604987274070524,0.29352878496793583,0.17385862114892664,0.258901268302261,0.3120973681541272,0.13304312595296192,0.31315341911281713,0.1597559378378407,0.3068575324398954,0.258901268302261,0.16900515136253294,0.16900515136253294,0.41236227267202913,0.41236227267202913,0.34510453092432475,0.2469409850875952,0.3254317735643381,0.4209433474753636,0.34281056301383217,0.18241618981829533,0.1690051513625329,0.33826596252120045,0.3428105630138322,0.3348943074568926,0.3315531509096977,0.1597559378378407,0.3763916562089892,0.30894549618815104,0.3590859577803118,0.33957510789329515,0.2971589482646683,0.29251995333033654,0.4209433474753636,0.2097157082780187,0.22922377053995321,0.21311348834753976,0.18557031315098935,0.154555198067593,0.14179393817526817,0.3238706618983485,0.3428105630138322,0.3428105630138322,0.32824158376633616,0.32934220689647187,0.31740552713636994,0.33489430745689264,0.2986071629694015,0.3238706618983486,0.14432045538390917,0.26704819408569963,0.2975868389208163,0.2592956594820774,0.2053593580192236,0.36768116273239243,0.34866187411903204,0.23509181193812767,0.4150908870565906,0.37190610635818905,0.1365592490114785
Rv1478,0.46336617179461276,0.4000898368113252,0.47851457092068306,0.4640432463184662,0.45539149493538056,0.4949859457343215,0.35046876565952023,0.3359348861766532,0.36152440298748983,0.39547071988542176,0.3743550569708599,0.4781524931892364,0.3990306214236435,0.36152440298748983,0.4660718918874615,0.43622958365559916,0.42877408484031315,0.304554398612593,0.4379506046110477,0.3795626385857407,0.37451976180738894,0.34541500439393624,0.3353640370524435,0.3526900110613264,0.4552735851830365,0.41603031887724984,0.4660718918874615,0.3248215996718134,0.35291830867916707,0.3607222413251866,0.3332359767990379,0.31354435368013794,0.4426298777812232,0.40964182763619494,0.4389209003233357,0.3195487353257262,1.0,0.40927530732025486,0.4883407969616849,0.2829531989746742,0.37306012507319536,0.3691789548015011,0.44908206411658463,0.3607222413251866,0.340256475960423,0.47485692774046967,0.37451976180738894,0.41923038811706526,0.34654273494366655,0.4092016880360963,0.340256475960423,0.36152440298748983,0.36152440298748983,0.3671113164045485,0.3671113164045485,0.44623177111738954,0.4063358300429466,0.3231685691376698,0.37956263858574063,0.4258855819910528,0.38773314203730325,0.3477747426304605,0.45893276306960457,0.4660718918874615,0.453627740197726,0.44836333810956186,0.3704783928630751,0.40099640299156375,0.4125312502560335,0.3577241997910769,0.3887082246753427,0.42165393521026795,0.4338831166329816,0.37956263858574063,0.40301544144565155,0.4200134945738259,0.40829067604574076,0.34448071254313084,0.3620124826761727,0.37522895901812464,0.4933276966995261,0.4660718918874615,0.4660718918874615,0.4431381012404404,0.4448755837417764,0.42598541955158076,0.453627740197726,0.41974959828369235,0.41271859593162924,0.34541500439393624,0.44497441754423167,0.44188144261346257,0.4202421120032991,0.3292327531845348,0.3205916075439344,0.3365655046925579,0.3588872244896442,0.3183450669855442,0.35018641233986036,0.3439648783940557
Rv1493,0.385837385381167,0.3660125441304446,0.38749121321089264,0.37270679526897965,0.4351668230646855,0.414383980972033,0.3189051369111655,0.30459642246531465,0.33991508597204706,0.3643456550341348,0.3189051369111655,0.41097456945586697,0.4025133858477619,0.33991508597204706,0.4457871358576835,0.41609423120331773,0.39814602122175174,0.3067895925097321,0.4178082454652827,0.31069123110893077,0.2826893329901252,0.3005631128179906,0.28072959220632887,0.35506847175143813,0.3776106216376931,0.33484701494045843,0.4457871358576835,0.30256383439404766,0.3314256986385271,0.306602904286324,0.2885990631823819,0.3156588250188374,0.44578713585768354,0.4125030335176921,0.4184436623496958,0.32170369883960653,0.40927530732025486,1.0,0.3974774497940829,0.32972391751413593,0.3516879748967514,0.3893314701752681,0.3678256269514087,0.306602904286324,0.3425510877363337,0.3974774497940829,0.2826893329901252,0.3991528113072751,0.3251344474041108,0.38914797511140864,0.3425510877363337,0.33991508597204706,0.33991508597204706,0.36973657184987163,0.36973657184987163,0.44936408497878605,0.38550272360409626,0.3253479439820552,0.3821223221236837,0.3721567873339297,0.3199731738092786,0.33991508597204706,0.43868895623128373,0.4457871358576835,0.45685930627174903,0.4281742625270779,0.3251344474041108,0.42735232507516335,0.43632068468113727,0.3360303121004789,0.39137927811216355,0.4244974728163116,0.3662033932689679,0.3821223221236837,0.3124698779111939,0.34281400329865475,0.31775822554986904,0.31393746861645855,0.31684200974547877,0.2965529033412327,0.4160942312033177,0.4457871358576835,0.4457871358576835,0.42297338556849695,0.4247029706539548,0.40588742025400715,0.4468105899208869,0.4064797368558543,0.41609423120331773,0.3005631128179906,0.3911916828764382,0.4319937650022174,0.38950931420484936,0.30678959250973215,0.3101927085107236,0.33883522540324595,0.3519331400940299,0.320491913235703,0.35254798933336595,0.3219358264688726
Rv1566c,0.45099101240893746,0.39024046823210556,0.48993917147396154,0.47512234202590786,0.4442537589612424,0.48344366244946474,0.36562569373557435,0.326874320373675,0.35309423015201596,0.38624897304771555,0.36562569373557435,0.46648238254648755,0.3869460311023225,0.35309423015201596,0.45520383825152694,0.4245843230722061,0.41877575661487165,0.32155557015205,0.4263522286455901,0.3707118428476809,0.38888192086515055,0.3363098786880188,0.32588872771760113,0.3444658421642288,0.44264588711532915,0.4063291549614794,0.45520383825152694,0.31697593992245626,0.34433517871577346,0.35066562918380884,0.3238944892898484,0.3062329991179905,0.4317036708290399,0.39974320378045375,0.4286859645340773,0.31209736815412725,0.4883407969616849,0.3974774497940829,1.0,0.27372720003283607,0.3643609575857389,0.3574524256619668,0.4600222755463824,0.35066562918380884,0.3323222372837743,0.46282737257110695,0.38888192086515055,0.40710737846834133,0.33784439142282136,0.396783730577939,0.3323222372837743,0.35309423015201596,0.35309423015201596,0.35802585706450973,0.3580258570645098,0.4353944267207395,0.3968607261545201,0.31563279321131443,0.37071184284768083,0.41491783695583484,0.37799780050140486,0.339310460595008,0.44788545344642156,0.45520383825152694,0.44244458584146157,0.4370430880700703,0.36183942725567597,0.39103970018602235,0.4002123380615921,0.34938264163691046,0.37946970191041496,0.41182163752522544,0.42086797805118664,0.3707118428476808,0.4150772152075936,0.43276322820740376,0.42047705116927764,0.35772629679785306,0.35321902168868713,0.366129401478734,0.48182408113903763,0.45520383825152694,0.45520383825152694,0.4316794594728598,0.4334632193927329,0.4140555049133943,0.44244458584146157,0.40698665803059675,0.4010150109270402,0.3363098786880188,0.4342528190971522,0.42912607550371096,0.41044273578510504,0.32155557015205,0.3101759980984508,0.3287173335827521,0.3716820949269025,0.3109217674410816,0.3420206233744017,0.3359441656835648
